Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.452

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-26, 16:56:35, OK, 77%, 1.93, 5351, -45656, , 15.824, -45656, 77.0%, , , , , , , , , , , , 
2026-02-26, 16:57:35, OK, 76%, 1.77, 4843, -42746, , 15.698, -42746, 76.0%, , , , , , , , , , , , 
2026-02-26, 16:58:35, OK, 75%, 1.87, 5048, -38046, , 15.761, -38046, 75.0%, , , , , , , , , , , , 
2026-02-26, 16:59:35, OK, 74%, 1.49, 3965, -73327, , 15.289, -73327, 74.0%, , , , , , , , , , , , 
2026-02-26, 17:00:35, OK, 72%, 1.82, 4713, -40412, , 15.582, -40412, 72.0%, , , , , , , , , , , , 
2026-02-26, 17:01:35, OK, 71%, 1.83, 4665, -45016, , 15.581, -45016, 71.0%, , , , , , , , , , , , 
2026-02-26, 17:02:35, OK, 70%, 1.93, 4866, -40284, , 15.582, -40284, 70.0%, , , , , , , , , , , , 
2026-02-26, 17:03:35, OK, 69%, 1.90, 4728, -37503, , 15.594, -37503, 69.0%, , , , , , , , , , , , 
2026-02-26, 17:04:35, OK, 68%, 2.07, 5068, -42330, , 15.413, -42330, 68.0%, , , , , , , , , , , , 
2026-02-26, 17:05:35, OK, 68%, 2.16, 5280, -37439, , 15.527, -37439, 67.0%, , , , , , , , , , , , 
2026-02-26, 17:06:35, OK, 67%, 1.92, 4620, -46934, , 15.465, -46934, 67.0%, , , , , , , , , , , , 
2026-02-26, 17:07:35, OK, 66%, 2.06, 4903, -42298, , 15.419, -42298, 66.0%, , , , , , , , , , , , 
2026-02-26, 17:08:35, OK, 65%, 2.08, 4859, -38366, , 15.415, -38366, 65.0%, , , , , , , , , , , , 
2026-02-26, 17:09:35, OK, 64%, 2.09, 4807, -40812, , 15.411, -40812, 64.0%, , , , , , , , , , , , 
2026-02-26, 17:10:35, OK, 63%, 1.78, 4026, -39085, , 15.333, -39085, 63.0%, , , , , , , , , , , , 
2026-02-26, 17:11:35, OK, 62%, 1.89, 4213, -39901, , 15.342, -39901, 62.0%, , , , , , , , , , , , 
2026-02-26, 17:12:35, OK, 61%, 1.98, 4350, -40796, , 15.261, -40796, 61.0%, , , , , , , , , , , , 
2026-02-26, 17:13:35, OK, 60%, 1.65, 3574, -39901, , 15.248, -39901, 60.0%, , , , , , , , , , , , 
2026-02-26, 17:14:35, OK, 59%, 1.78, 3775, -50403, , 15.203, -50403, 59.0%, , , , , , , , , , , , 
2026-02-26, 17:15:35, OK, 58%, 1.79, 3731, -54192, , 14.786, -54192, 58.0%, , , , , , , , , , , , 
2026-02-26, 17:16:35, OK, 57%, 1.21, 2492, -58268, , 14.957, -58268, 57.0%, , , , , , , , , , , , 
2026-02-26, 17:17:35, OK, 56%, 1.55, 3130, -52114, , 15.139, -52114, 56.0%, , , , , , , , , , , , 
2026-02-26, 17:18:35, OK, 55%, 1.20, 2379, -46455, , 15.082, -46455, 55.0%, , , , , , , , , , , , 
2026-02-26, 17:19:35, OK, 54%, 2.01, 3914, -37758, , 15.115, -37758, 54.0%, , , , , , , , , , , , 
2026-02-26, 17:20:35, OK, 53%, 2.06, 3924, -38014, , 15.061, -38014, 53.0%, , , , , , , , , , , , 
2026-02-26, 17:21:35, OK, 52%, 1.81, 3387, -38158, , 14.983, -38158, 52.0%, , , , , , , , , , , , 
2026-02-26, 17:22:35, OK, 51%, 1.95, 3574, -41323, , 15.020, -41323, 51.0%, , , , , , , , , , , , 
2026-02-26, 17:23:35, OK, 50%, 1.64, 2957, -46695, , 14.761, -46695, 50.0%, , , , , , , , , , , , 
2026-02-26, 17:24:35, OK, 49%, 1.79, 3165, -47750, , 14.961, -47750, 49.0%, , , , , , , , , , , , 
2026-02-26, 17:25:35, OK, 48%, 1.84, 3187, -50355, , 14.896, -50355, 48.0%, , , , , , , , , , , , 
2026-02-26, 17:26:35, OK, 47%, 2.02, 3421, -45480, , 14.935, -45480, 47.0%, , , , , , , , , , , , 
2026-02-26, 17:27:35, OK, 46%, 1.36, 2250, -42906, , 14.893, -42906, 46.0%, , , , , , , , , , , , 
2026-02-26, 17:28:35, OK, 45%, 1.43, 2317, -70674, , 14.614, -70674, 45.0%, , , , , , , , , , , , 
2026-02-26, 17:29:35, OK, 44%, 1.90, 3016, -42666, , 14.746, -42666, 44.0%, , , , , , , , , , , , 
2026-02-26, 17:30:35, OK, 43%, 1.71, 2650, -72960, , 14.538, -72960, 42.0%, , , , , , , , , , , , 
2026-02-26, 17:31:35, OK, 41%, 1.91, 2820, -41084, , 14.796, -41084, 41.0%, , , , , , , , , , , , 
2026-02-26, 17:32:35, OK, 40%, 1.09, 1563, -75326, , 14.326, -75326, 40.0%, , , , , , , , , , , , 
2026-02-26, 17:33:35, OK, 39%, 1.28, 1800, -69938, , 14.401, -69938, 39.0%, , , , , , , , , , , , 
2026-02-26, 17:34:35, OK, 37%, 1.44, 1920, -60315, , 14.506, -60315, 37.0%, , , , , , , , , , , , 
2026-02-26, 17:35:35, OK, 36%, 1.61, 2091, -47398, , 14.690, -47398, 36.0%, , , , , , , , , , , , 
2026-02-26, 17:36:35, OK, 35%, 1.40, 1770, -51490, , 14.294, -51490, 35.0%, , , , , , , , , , , , 
2026-02-26, 17:37:35, OK, 34%, 1.74, 2133, -41259, , 14.686, -41259, 34.0%, , , , , , , , , , , , 
2026-02-26, 17:38:35, OK, 33%, 1.76, 2089, -40700, , 14.694, -40700, 33.0%, , , , , , , , , , , , 
2026-02-26, 17:39:35, OK, 32%, 2.00, 2304, -40156, , 14.685, -40156, 32.0%, , , , , , , , , , , , 
2026-02-26, 17:40:35, OK, 32%, 1.93, 2227, -39917, , 14.668, -39917, 31.0%, , , , , , , , , , , , 
2026-02-26, 17:41:35, OK, 30%, 1.98, 2139, -34545, , 14.710, -34545, 30.0%, , , , , , , , , , , , 
2026-02-26, 17:42:35, OK, 30%, 2.28, 2462, -34242, , 14.710, -34242, 30.0%, , , , , , , , , , , , 
2026-02-26, 17:43:35, OK, 29%, 2.32, 2421, -35073, , 14.653, -35073, 29.0%, , , , , , , , , , , , 
2026-02-26, 17:44:35, OK, 28%, 2.33, 2344, -34369, , 14.687, -34369, 28.0%, , , , , , , , , , , , 
2026-02-26, 17:45:35, OK, 27%, 2.29, 2222, -35616, , 14.595, -35616, 27.0%, , , , , , , , , , , , 
2026-02-26, 17:46:35, OK, 26%, 2.28, 2135, -35393, , 14.656, -35393, 26.0%, , , , , , , , , , , , 
2026-02-26, 17:47:35, OK, 26%, 2.28, 2133, -34305, , 14.655, -34305, 26.0%, , , , , , , , , , , , 
2026-02-26, 17:48:35, OK, 25%, 2.30, 2074, -36719, , 14.641, -36719, 25.0%, , , , , , , , , , , , 
2026-02-26, 17:49:35, OK, 24%, 1.97, 1706, -35760, , 14.611, -35760, 24.0%, , , , , , , , , , , , 
2026-02-26, 17:50:35, OK, 23%, 2.46, 2038, -33410, , 14.643, -33410, 23.0%, , , , , , , , , , , , 
2026-02-26, 17:51:35, OK, 23%, 2.48, 2052, -32387, , 14.624, -32387, 23.0%, , , , , , , , , , , , 
2026-02-26, 17:52:35, OK, 22%, 2.46, 1949, -33011, , 14.626, -33011, 22.0%, , , , , , , , , , , , 
2026-02-26, 17:53:35, OK, 21%, 2.52, 1904, -32243, , 14.614, -32243, 21.0%, , , , , , , , , , , , 
2026-02-26, 17:54:35, OK, 21%, 2.38, 1800, -33778, , 14.592, -33778, 21.0%, , , , , , , , , , , , 
2026-02-26, 17:55:35, OK, 20%, 2.42, 1743, -34369, , 14.544, -34369, 20.0%, , , , , , , , , , , , 
2026-02-26, 17:56:35, OK, 19%, 2.36, 1614, -34833, , 14.552, -34833, 19.0%, , , , , , , , , , , , 
2026-02-26, 17:57:35, OK, 18%, 2.31, 1494, -34561, , 14.530, -34561, 18.0%, , , , , , , , , , , , 
2026-02-26, 17:58:35, OK, 18%, 2.33, 1508, -34577, , 14.533, -34577, 17.0%, , , , , , , , , , , , 
2026-02-26, 17:59:35, OK, 17%, 2.32, 1417, -34689, , 14.516, -34689, 17.0%, , , , , , , , , , , , 
2026-02-26, 18:00:35, OK, 16%, 2.32, 1337, -34609, , 14.501, -34609, 16.0%, , , , , , , , , , , , 
2026-02-26, 18:01:35, OK, 15%, 2.23, 1204, -34785, , 14.481, -34785, 15.0%, , , , , , , , , , , , 
2026-02-26, 18:02:35, OK, 14%, 2.31, 1166, -35584, , 14.460, -35584, 14.0%, , , , , , , , , , , , 
2026-02-26, 18:03:35, OK, 14%, 2.26, 1141, -34881, , 14.436, -34881, 14.0%, , , , , , , , , , , , 
2026-02-26, 18:04:35, OK, 13%, 2.31, 1079, -35089, , 14.414, -35089, 13.0%, , , , , , , , , , , , 
2026-02-26, 18:05:35, OK, 12%, 2.29, 990, -35089, , 14.401, -35089, 12.0%, , , , , , , , , , , , 
2026-02-26, 18:06:35, OK, 11%, 2.31, 916, -34913, , 14.315, -34913, 11.0%, , , , , , , , , , , , 
2026-02-26, 18:07:35, OK, 11%, 2.32, 917, -34817, , 14.363, -34817, 11.0%, , , , , , , , , , , , 
2026-02-26, 18:08:35, OK, 10%, 2.30, 827, -34961, , 14.336, -34961, 10.0%, , , , , , , , , , , , 
2026-02-26, 18:09:35, OK, 9%, 2.25, 728, -36496, , 14.276, -36496, 9.0%, , , , , , , , , , , , 
2026-02-26, 18:10:35, OK, 8%, 2.27, 655, -35377, , 14.291, -35377, 8.0%, , , , , , , , , , , , 
2026-02-26, 18:11:35, OK, 8%, 2.28, 656, -35536, , 14.268, -35536, 8.0%, , , , , , , , , , , , 
2026-02-26, 18:12:35, OK, 7%, 2.26, 569, -35520, , 14.245, -35520, 7.0%, , , , , , , , , , , , 
2026-02-26, 20:04:21, OK, 96%, 0.00, -1, 9991, , 17.434, 9991, 96.0%, , , , , , , , , , , , 
2026-02-26, 20:05:21, OK, 95%, 2.22, 7603, -36416, , 16.700, -36416, 95.0%, , , , , , , , , , , , 
2026-02-26, 20:06:21, OK, 95%, 1.63, 5569, -49908, , 16.475, -49908, 94.0%, , , , , , , , , , , , 
2026-02-26, 20:07:21, OK, 94%, 2.06, 6968, -36032, , 16.596, -36032, 94.0%, , , , , , , , , , , , 
2026-02-26, 20:08:21, OK, 93%, 1.97, 6610, -35952, , 16.557, -35952, 93.0%, , , , , , , , , , , , 
2026-02-26, 20:09:21, OK, 92%, 2.05, 6781, -36927, , 16.503, -36927, 92.0%, , , , , , , , , , , , 
2026-02-26, 20:10:21, OK, 91%, 2.09, 6832, -41483, , 16.418, -41483, 91.0%, , , , , , , , , , , , 
2026-02-26, 20:11:21, OK, 90%, 2.20, 7137, -36895, , 16.432, -36895, 90.0%, , , , , , , , , , , , 
2026-02-26, 20:12:21, OK, 90%, 2.04, 6599, -36991, , 16.398, -36991, 90.0%, , , , , , , , , , , , 
2026-02-26, 20:13:21, OK, 89%, 1.80, 5773, -36991, , 16.354, -36991, 89.0%, , , , , , , , , , , , 
2026-02-26, 20:14:21, OK, 88%, 1.98, 6279, -37183, , 16.292, -37183, 88.0%, , , , , , , , , , , , 
2026-02-26, 20:15:21, OK, 87%, 2.07, 6478, -35984, , 16.301, -35984, 87.0%, , , , , , , , , , , , 
2026-02-26, 20:16:21, OK, 87%, 2.21, 6909, -36799, , 16.269, -36799, 87.0%, , , , , , , , , , , , 
2026-02-26, 20:17:21, OK, 86%, 2.25, 6968, -36096, , 16.248, -36096, 86.0%, , , , , , , , , , , , 
2026-02-26, 20:18:21, OK, 85%, 1.97, 6029, -40300, , 16.171, -40300, 85.0%, , , , , , , , , , , , 
2026-02-26, 20:19:21, OK, 84%, 2.17, 6570, -37359, , 16.128, -37359, 84.0%, , , , , , , , , , , , 
2026-02-26, 20:20:21, OK, 83%, 1.97, 5897, -39037, , 16.129, -39037, 83.0%, , , , , , , , , , , , 
2026-02-26, 20:21:21, OK, 82%, 2.21, 6523, -36719, , 16.098, -36719, 82.0%, , , , , , , , , , , , 
2026-02-26, 20:22:21, OK, 82%, 2.08, 6143, -37551, , 16.033, -37551, 82.0%, , , , , , , , , , , , 
2026-02-26, 20:23:21, OK, 81%, 2.08, 6053, -37615, , 16.022, -37615, 81.0%, , , , , , , , , , , , 
2026-02-26, 20:24:21, OK, 80%, 2.08, 5996, -38734, , 15.985, -38734, 80.0%, , , , , , , , , , , , 
2026-02-26, 20:25:21, OK, 79%, 2.00, 5676, -38158, , 15.966, -38158, 79.0%, , , , , , , , , , , , 
2026-02-26, 20:26:21, OK, 78%, 1.97, 5535, -37790, , 15.937, -37790, 78.0%, , , , , , , , , , , , 
2026-02-26, 20:27:21, OK, 78%, 2.15, 6047, -37966, , 15.909, -37966, 77.0%, , , , , , , , , , , , 
2026-02-26, 20:28:21, OK, 77%, 2.00, 5533, -37822, , 15.865, -37822, 77.0%, , , , , , , , , , , , 
2026-02-26, 20:29:21, OK, 76%, 2.08, 5682, -38110, , 15.841, -38110, 76.0%, , , , , , , , , , , , 
2026-02-26, 20:30:21, OK, 75%, 2.03, 5484, -55135, , 15.362, -55135, 75.0%, , , , , , , , , , , , 
2026-02-26, 20:31:21, OK, 74%, 1.75, 4656, -38446, , 15.748, -38446, 74.0%, , , , , , , , , , , , 
2026-02-26, 20:32:21, OK, 73%, 2.11, 5537, -38318, , 15.722, -38318, 73.0%, , , , , , , , , , , , 
2026-02-26, 20:33:21, OK, 72%, 2.12, 5491, -38638, , 15.704, -38638, 72.0%, , , , , , , , , , , , 
2026-02-26, 20:34:21, OK, 71%, 1.39, 3547, -56158, , 15.452, -56158, 71.0%, , , , , , , , , , , , 
2026-02-26, 20:35:21, OK, 70%, 2.06, 5193, -38030, , 15.615, -38030, 70.0%, , , , , , , , , , , , 
2026-02-26, 20:36:21, OK, 69%, 2.08, 5169, -37231, , 15.593, -37231, 69.0%, , , , , , , , , , , , 
2026-02-26, 20:37:21, OK, 69%, 2.17, 5383, -37215, , 15.590, -37215, 68.0%, , , , , , , , , , , , 
2026-02-26, 20:38:21, OK, 68%, 1.99, 4872, -38174, , 15.536, -38174, 68.0%, , , , , , , , , , , , 
2026-02-26, 20:39:21, OK, 67%, 1.88, 4543, -38398, , 15.520, -38398, 67.0%, , , , , , , , , , , , 
2026-02-26, 20:40:21, OK, 66%, 1.98, 4700, -37583, , 15.482, -37583, 66.0%, , , , , , , , , , , , 
2026-02-26, 20:41:21, OK, 65%, 1.93, 4521, -38302, , 15.461, -38302, 65.0%, , , , , , , , , , , , 
2026-02-26, 20:42:21, OK, 64%, 2.05, 4727, -44121, , 15.400, -44121, 64.0%, , , , , , , , , , , , 
2026-02-26, 20:43:21, OK, 63%, 1.51, 3434, -36512, , 15.394, -36512, 63.0%, , , , , , , , , , , , 
2026-02-26, 20:44:21, OK, 62%, 2.01, 4483, -36272, , 15.296, -36272, 62.0%, , , , , , , , , , , , 
2026-02-26, 20:45:21, OK, 61%, 2.21, 4863, -36416, , 15.355, -36416, 61.0%, , , , , , , , , , , , 
2026-02-26, 20:46:21, OK, 61%, 2.02, 4441, -36559, , 15.323, -36559, 61.0%, , , , , , , , , , , , 
2026-02-26, 20:47:21, OK, 60%, 2.04, 4396, -36991, , 15.295, -36991, 60.0%, , , , , , , , , , , , 
2026-02-26, 20:48:21, OK, 59%, 2.10, 4460, -37998, , 15.230, -37998, 59.0%, , , , , , , , , , , , 
2026-02-26, 20:49:21, OK, 58%, 2.17, 4525, -36304, , 15.233, -36304, 58.0%, , , , , , , , , , , , 
2026-02-26, 20:50:21, OK, 57%, 2.17, 4445, -38158, , 15.205, -38158, 57.0%, , , , , , , , , , , , 
2026-02-26, 20:51:21, OK, 56%, 2.22, 4466, -36815, , 15.185, -36815, 56.0%, , , , , , , , , , , , 
2026-02-26, 20:52:21, OK, 56%, 2.01, 4044, -37183, , 15.173, -37183, 56.0%, , , , , , , , , , , , 
2026-02-26, 20:53:21, OK, 55%, 2.10, 4159, -37439, , 15.149, -37439, 55.0%, , , , , , , , , , , , 
2026-02-26, 20:54:21, OK, 54%, 2.13, 4133, -38462, , 15.106, -38462, 54.0%, , , , , , , , , , , , 
2026-02-26, 20:55:21, OK, 53%, 2.02, 3847, -37167, , 15.089, -37167, 53.0%, , , , , , , , , , , , 
2026-02-26, 20:56:21, OK, 53%, 1.99, 3793, -37391, , 15.049, -37391, 52.0%, , , , , , , , , , , , 
2026-02-26, 20:57:21, OK, 51%, 2.23, 4098, -37343, , 15.022, -37343, 51.0%, , , , , , , , , , , , 
2026-02-26, 20:58:21, OK, 51%, 1.98, 3629, -37231, , 15.033, -37231, 51.0%, , , , , , , , , , , , 
2026-02-26, 20:59:21, OK, 50%, 2.00, 3598, -38909, , 14.996, -38909, 50.0%, , , , , , , , , , , , 
2026-02-26, 21:00:21, OK, 49%, 2.07, 3650, -38510, , 14.986, -38510, 49.0%, , , , , , , , , , , , 
2026-02-26, 21:01:21, OK, 48%, 2.06, 3568, -37311, , 14.972, -37311, 48.0%, , , , , , , , , , , , 
2026-02-26, 21:02:21, OK, 47%, 1.99, 3369, -39325, , 14.947, -39325, 47.0%, , , , , , , , , , , , 
2026-02-26, 21:03:21, OK, 46%, 1.83, 3032, -41627, , 14.776, -41627, 46.0%, , , , , , , , , , , , 
2026-02-26, 21:04:21, OK, 45%, 1.70, 2753, -45288, , 14.778, -45288, 45.0%, , , , , , , , , , , , 
2026-02-26, 21:05:21, OK, 44%, 1.82, 2875, -44712, , 14.808, -44712, 44.0%, , , , , , , , , , , , 
2026-02-26, 21:06:21, OK, 44%, 1.75, 2773, -43449, , 14.779, -43449, 43.0%, , , , , , , , , , , , 
2026-02-26, 21:07:21, OK, 42%, 1.68, 2533, -44473, , 14.722, -44473, 42.0%, , , , , , , , , , , , 
2026-02-26, 21:08:21, OK, 41%, 1.72, 2542, -45416, , 14.747, -45416, 41.0%, , , , , , , , , , , , 
2026-02-26, 21:09:21, OK, 41%, 1.68, 2476, -45416, , 14.736, -45416, 40.0%, , , , , , , , , , , , 
2026-02-26, 21:10:21, OK, 40%, 1.60, 2307, -46359, , 14.717, -46359, 39.0%, , , , , , , , , , , , 
2026-02-26, 21:11:21, OK, 38%, 1.62, 2222, -44872, , 14.699, -44872, 38.0%, , , , , , , , , , , , 
2026-02-26, 21:12:21, OK, 38%, 1.72, 2348, -48213, , 14.698, -48213, 37.0%, , , , , , , , , , , , 
2026-02-26, 21:13:21, OK, 36%, 1.75, 2271, -44505, , 14.648, -44505, 36.0%, , , , , , , , , , , , 
2026-02-26, 21:14:21, OK, 35%, 1.68, 2122, -44217, , 14.652, -44217, 35.0%, , , , , , , , , , , , 
2026-02-26, 21:15:21, OK, 34%, 1.65, 2016, -44888, , 14.663, -44888, 34.0%, , , , , , , , , , , , 
2026-02-26, 21:16:21, OK, 33%, 1.65, 1958, -45799, , 14.626, -45799, 33.0%, , , , , , , , , , , , 
2026-02-26, 21:17:21, OK, 32%, 1.63, 1876, -50851, , 14.620, -50851, 32.0%, , , , , , , , , , , , 
2026-02-26, 21:18:21, OK, 31%, 1.85, 2070, -43417, , 14.613, -43417, 31.0%, , , , , , , , , , , , 
2026-02-26, 21:19:21, OK, 30%, 1.99, 2150, -36464, , 14.670, -36464, 30.0%, , , , , , , , , , , , 
2026-02-26, 21:20:21, OK, 29%, 2.18, 2274, -37790, , 14.672, -37790, 29.0%, , , , , , , , , , , , 
2026-02-26, 21:21:21, OK, 29%, 2.14, 2237, -36655, , 14.658, -36655, 29.0%, , , , , , , , , , , , 
2026-02-26, 21:22:21, OK, 28%, 2.15, 2168, -36815, , 14.634, -36815, 28.0%, , , , , , , , , , , , 
2026-02-26, 21:23:21, OK, 27%, 2.14, 2078, -36687, , 14.642, -36687, 27.0%, , , , , , , , , , , , 
2026-02-26, 21:24:21, OK, 26%, 2.08, 1950, -37471, , 14.612, -37471, 26.0%, , , , , , , , , , , , 
2026-02-26, 21:25:21, OK, 25%, 2.15, 1939, -37167, , 14.597, -37167, 25.0%, , , , , , , , , , , , 
2026-02-26, 21:26:21, OK, 25%, 2.16, 1940, -37391, , 14.590, -37391, 25.0%, , , , , , , , , , , , 
2026-02-26, 21:27:21, OK, 24%, 2.14, 1848, -35760, , 14.591, -35760, 24.0%, , , , , , , , , , , , 
2026-02-26, 21:28:21, OK, 23%, 2.22, 1839, -39053, , 14.539, -39053, 23.0%, , , , , , , , , , , , 
2026-02-26, 21:29:21, OK, 22%, 2.11, 1675, -36432, , 14.563, -36432, 22.0%, , , , , , , , , , , , 
2026-02-26, 21:30:21, OK, 21%, 2.23, 1688, -36304, , 14.560, -36304, 21.0%, , , , , , , , , , , , 
2026-02-26, 21:31:21, OK, 21%, 2.15, 1629, -36895, , 14.533, -36895, 21.0%, , , , , , , , , , , , 
2026-02-26, 21:32:21, OK, 20%, 2.13, 1534, -35936, , 14.533, -35936, 20.0%, , , , , , , , , , , , 
2026-02-26, 21:33:21, OK, 19%, 2.23, 1522, -35872, , 14.459, -35872, 19.0%, , , , , , , , , , , , 
2026-02-26, 21:34:21, OK, 18%, 2.14, 1386, -37758, , 14.471, -37758, 18.0%, , , , , , , , , , , , 
2026-02-26, 21:35:21, OK, 17%, 2.14, 1312, -37599, , 14.459, -37599, 17.0%, , , , , , , , , , , , 
2026-02-26, 21:36:21, OK, 17%, 2.13, 1305, -38030, , 14.445, -38030, 16.0%, , , , , , , , , , , , 
2026-02-26, 21:37:21, OK, 16%, 2.10, 1212, -38190, , 14.428, -38190, 16.0%, , , , , , , , , , , , 
2026-02-26, 21:38:21, OK, 15%, 2.08, 1121, -37998, , 14.405, -37998, 15.0%, , , , , , , , , , , , 
2026-02-26, 21:39:21, OK, 14%, 2.03, 1021, -38238, , 14.384, -38238, 14.0%, , , , , , , , , , , , 
2026-02-26, 21:40:21, OK, 13%, 2.06, 962, -38494, , 14.330, -38494, 13.0%, , , , , , , , , , , , 
2026-02-26, 21:41:21, OK, 12%, 1.99, 860, -40092, , 14.334, -40092, 12.0%, , , , , , , , , , , , 
2026-02-26, 21:42:21, OK, 12%, 2.07, 896, -38222, , 14.293, -38222, 11.0%, , , , , , , , , , , , 
2026-02-26, 21:43:21, OK, 11%, 2.09, 826, -38142, , 14.292, -38142, 11.0%, , , , , , , , , , , , 
2026-02-26, 21:44:21, OK, 10%, 2.07, 747, -38558, , 14.224, -38558, 10.0%, , , , , , , , , , , , 
2026-02-26, 21:45:21, OK, 9%, 2.06, 666, -38877, , 14.230, -38877, 9.0%, , , , , , , , , , , , 
