Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.244

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-27, 12:16:47, OK, 55%, 2.04, 4033, -48197, , 14.552, -48197, 55.0%, , , , , , , , , , , , 
2026-02-27, 12:17:47, OK, 54%, 2.11, 4105, -38829, , 15.050, -38829, 54.0%, , , , , , , , , , , , 
2026-02-27, 12:18:47, OK, 53%, 1.96, 3733, -36000, , 15.057, -36000, 53.0%, , , , , , , , , , , , 
2026-02-27, 12:19:47, OK, 52%, 2.21, 4133, -34305, , 15.047, -34305, 52.0%, , , , , , , , , , , , 
2026-02-27, 12:20:47, OK, 51%, 2.34, 4298, -35073, , 15.040, -35073, 51.0%, , , , , , , , , , , , 
2026-02-27, 12:21:47, OK, 50%, 2.32, 4168, -33730, , 15.018, -33730, 50.0%, , , , , , , , , , , , 
2026-02-27, 12:22:47, OK, 49%, 2.14, 3778, -33778, , 15.019, -33778, 49.0%, , , , , , , , , , , , 
2026-02-27, 12:23:47, OK, 48%, 1.69, 2928, -41659, , 14.919, -41659, 48.0%, , , , , , , , , , , , 
2026-02-27, 12:24:47, OK, 48%, 2.22, 3833, -36160, , 14.858, -36160, 48.0%, , , , , , , , , , , , 
2026-02-27, 12:25:47, OK, 47%, 2.33, 3939, -37007, , 14.955, -37007, 47.0%, , , , , , , , , , , , 
2026-02-27, 12:26:47, OK, 46%, 2.41, 3983, -34449, , 14.934, -34449, 46.0%, , , , , , , , , , , , 
2026-02-27, 12:27:47, OK, 45%, 2.38, 3858, -34321, , 14.914, -34321, 45.0%, , , , , , , , , , , , 
2026-02-27, 12:28:47, OK, 44%, 2.39, 3783, -36336, , 14.906, -36336, 44.0%, , , , , , , , , , , , 
2026-02-27, 12:29:47, OK, 43%, 2.37, 3670, -39069, , 14.852, -39069, 43.0%, , , , , , , , , , , , 
2026-02-27, 12:30:47, OK, 43%, 2.24, 3463, -34321, , 14.870, -34321, 43.0%, , , , , , , , , , , , 
2026-02-27, 12:31:47, OK, 42%, 2.32, 3511, -34034, , 14.868, -34034, 42.0%, , , , , , , , , , , , 
2026-02-27, 12:32:47, OK, 41%, 2.25, 3325, -34433, , 14.846, -34433, 41.0%, , , , , , , , , , , , 
2026-02-27, 12:33:47, OK, 40%, 2.02, 2906, -35952, , 14.835, -35952, 40.0%, , , , , , , , , , , , 
2026-02-27, 12:34:47, OK, 39%, 2.40, 3369, -33826, , 14.824, -33826, 39.0%, , , , , , , , , , , , 
2026-02-27, 12:35:47, OK, 38%, 2.36, 3234, -36336, , 14.812, -36336, 38.0%, , , , , , , , , , , , 
2026-02-27, 12:36:47, OK, 38%, 2.38, 3260, -33666, , 14.803, -33666, 38.0%, , , , , , , , , , , , 
2026-02-27, 12:37:47, OK, 37%, 2.03, 2698, -64263, , 14.647, -64263, 37.0%, , , , , , , , , , , , 
2026-02-27, 12:38:47, OK, 36%, 1.86, 2409, -37167, , 14.752, -37167, 36.0%, , , , , , , , , , , , 
2026-02-27, 12:39:47, OK, 35%, 2.37, 2983, -34433, , 14.755, -34433, 35.0%, , , , , , , , , , , , 
2026-02-27, 12:40:47, OK, 34%, 2.40, 2932, -35137, , 14.735, -35137, 34.0%, , , , , , , , , , , , 
2026-02-27, 12:41:47, OK, 33%, 2.35, 2787, -37519, , 14.701, -37519, 33.0%, , , , , , , , , , , , 
2026-02-27, 12:42:48, OK, 32%, 0.95, 1099, -86452, , 14.160, -86452, 32.0%, , , , , , , , , , , , 
2026-02-27, 12:43:48, OK, 30%, 2.26, 2440, -38574, , 14.668, -38574, 30.0%, , , , , , , , , , , , 
2026-02-27, 12:44:48, OK, 29%, 2.41, 2516, -33906, , 14.690, -33906, 29.0%, , , , , , , , , , , , 
2026-02-27, 12:45:48, OK, 29%, 2.49, 2600, -35712, , 14.688, -35712, 29.0%, , , , , , , , , , , , 
2026-02-27, 12:46:48, OK, 28%, 2.52, 2542, -34018, , 14.665, -34018, 28.0%, , , , , , , , , , , , 
2026-02-27, 12:47:48, OK, 27%, 2.24, 2173, -35249, , 14.641, -35249, 27.0%, , , , , , , , , , , , 
2026-02-27, 12:48:48, OK, 26%, 2.38, 2226, -34865, , 14.678, -34865, 26.0%, , , , , , , , , , , , 
2026-02-27, 12:49:48, OK, 25%, 2.22, 1996, -37998, , 14.593, -37998, 25.0%, , , , , , , , , , , , 
2026-02-27, 12:50:48, OK, 25%, 2.12, 1911, -33138, , 14.589, -33138, 25.0%, , , , , , , , , , , , 
2026-02-27, 12:51:48, OK, 24%, 2.38, 2056, -43338, , 14.591, -43338, 24.0%, , , , , , , , , , , , 
2026-02-27, 12:52:48, OK, 23%, 2.36, 1953, -36591, , 14.588, -36591, 23.0%, , , , , , , , , , , , 
2026-02-27, 12:53:48, OK, 22%, 2.28, 1809, -33490, , 14.605, -33490, 22.0%, , , , , , , , , , , , 
2026-02-27, 12:54:48, OK, 21%, 2.50, 1892, -36288, , 14.595, -36288, 21.0%, , , , , , , , , , , , 
2026-02-27, 12:55:48, OK, 20%, 2.16, 1558, -42842, , 14.493, -42842, 20.0%, , , , , , , , , , , , 
2026-02-27, 12:56:48, OK, 20%, 2.20, 1586, -35664, , 14.555, -35664, 20.0%, , , , , , , , , , , , 
2026-02-27, 12:57:48, OK, 19%, 2.18, 1491, -36112, , 14.534, -36112, 19.0%, , , , , , , , , , , , 
2026-02-27, 12:58:48, OK, 18%, 2.36, 1529, -34417, , 14.522, -34417, 18.0%, , , , , , , , , , , , 
2026-02-27, 12:59:48, OK, 17%, 2.21, 1353, -41915, , 14.504, -41915, 17.0%, , , , , , , , , , , , 
2026-02-27, 13:00:48, OK, 16%, 2.04, 1176, -39341, , 14.461, -39341, 16.0%, , , , , , , , , , , , 
2026-02-27, 13:01:48, OK, 16%, 1.90, 1093, -41275, , 14.415, -41275, 15.0%, , , , , , , , , , , , 
2026-02-27, 13:02:48, OK, 14%, 1.92, 966, -40684, , 14.371, -40684, 14.0%, , , , , , , , , , , , 
2026-02-27, 13:03:48, OK, 14%, 1.83, 923, -42458, , 14.343, -42458, 13.0%, , , , , , , , , , , , 
2026-02-27, 13:04:48, OK, 12%, 2.01, 868, -39645, , 14.328, -39645, 12.0%, , , , , , , , , , , , 
2026-02-27, 13:05:48, OK, 12%, 2.00, 866, -41100, , 14.316, -41100, 12.0%, , , , , , , , , , , , 
2026-02-27, 13:06:48, OK, 11%, 1.93, 766, -41435, , 14.276, -41435, 11.0%, , , , , , , , , , , , 
2026-02-27, 13:07:48, OK, 10%, 1.96, 705, -42538, , 14.189, -42538, 10.0%, , , , , , , , , , , , 
2026-02-27, 20:52:05, OK, 100%, 0.00, -1, 0, , 17.200, 0, 100.0%, , , , , , , , , , , , 
2026-02-27, 20:53:05, OK, 100%, 0.00, -1, 0, , 17.202, 0, 100.0%, , , , , , , , , , , , 
2026-02-27, 20:54:05, OK, 99%, 1.82, 6501, -44664, , 16.412, -44664, 99.0%, , , , , , , , , , , , 
2026-02-27, 20:55:05, OK, 99%, 1.76, 6290, -35696, , 16.459, -35696, 99.0%, , , , , , , , , , , , 
2026-02-27, 20:56:05, OK, 98%, 2.33, 8229, -34689, , 16.485, -34689, 98.0%, , , , , , , , , , , , 
2026-02-27, 20:57:05, OK, 97%, 2.34, 8168, -34481, , 16.428, -34481, 97.0%, , , , , , , , , , , , 
2026-02-27, 20:58:05, OK, 96%, 2.35, 8113, -35041, , 16.412, -35041, 96.0%, , , , , , , , , , , , 
2026-02-27, 20:59:05, OK, 95%, 1.43, 4892, -53968, , 16.218, -53968, 95.0%, , , , , , , , , , , , 
2026-02-27, 21:00:05, OK, 94%, 1.49, 5027, -37103, , 16.298, -37103, 94.0%, , , , , , , , , , , , 
2026-02-27, 21:01:05, OK, 93%, 2.11, 7050, -34977, , 16.303, -34977, 93.0%, , , , , , , , , , , , 
2026-02-27, 21:02:05, OK, 93%, 2.15, 7194, -34657, , 16.277, -34657, 93.0%, , , , , , , , , , , , 
2026-02-27, 21:03:05, OK, 92%, 2.20, 7302, -35073, , 16.233, -35073, 92.0%, , , , , , , , , , , , 
2026-02-27, 21:04:05, OK, 91%, 1.97, 6464, -37615, , 16.206, -37615, 91.0%, , , , , , , , , , , , 
2026-02-27, 21:05:05, OK, 90%, 2.26, 7321, -35664, , 16.186, -35664, 90.0%, , , , , , , , , , , , 
2026-02-27, 21:06:05, OK, 89%, 1.85, 5912, -34369, , 16.169, -34369, 89.0%, , , , , , , , , , , , 
2026-02-27, 21:07:05, OK, 89%, 2.31, 7398, -35217, , 16.130, -35217, 88.0%, , , , , , , , , , , , 
2026-02-27, 21:08:05, OK, 88%, 2.29, 7266, -35201, , 16.104, -35201, 88.0%, , , , , , , , , , , , 
2026-02-27, 21:09:05, OK, 87%, 2.24, 7030, -55103, , 15.823, -55103, 87.0%, , , , , , , , , , , , 
2026-02-27, 21:10:05, OK, 86%, 2.26, 7005, -35840, , 16.014, -35840, 86.0%, , , , , , , , , , , , 
2026-02-27, 21:11:05, OK, 85%, 2.22, 6788, -36064, , 15.987, -36064, 85.0%, , , , , , , , , , , , 
2026-02-27, 21:12:05, OK, 84%, 2.24, 6773, -36144, , 15.966, -36144, 84.0%, , , , , , , , , , , , 
2026-02-27, 21:13:05, OK, 84%, 2.04, 6161, -36272, , 15.933, -36272, 83.0%, , , , , , , , , , , , 
2026-02-27, 21:14:05, OK, 82%, 2.20, 6508, -37039, , 15.894, -37039, 82.0%, , , , , , , , , , , , 
2026-02-27, 21:15:05, OK, 82%, 2.02, 5968, -36032, , 15.866, -36032, 82.0%, , , , , , , , , , , , 
2026-02-27, 21:16:05, OK, 81%, 2.23, 6496, -36448, , 15.842, -36448, 81.0%, , , , , , , , , , , , 
2026-02-27, 21:17:05, OK, 80%, 2.27, 6540, -38350, , 15.803, -38350, 80.0%, , , , , , , , , , , , 
2026-02-27, 21:18:05, OK, 79%, 2.23, 6356, -36719, , 15.771, -36719, 79.0%, , , , , , , , , , , , 
2026-02-27, 21:19:05, OK, 78%, 1.94, 5457, -36703, , 15.747, -36703, 78.0%, , , , , , , , , , , , 
2026-02-27, 21:20:05, OK, 77%, 2.24, 6200, -36320, , 15.714, -36320, 77.0%, , , , , , , , , , , , 
2026-02-27, 21:21:05, OK, 77%, 2.20, 6093, -36224, , 15.692, -36224, 77.0%, , , , , , , , , , , , 
2026-02-27, 21:22:05, OK, 76%, 2.24, 6117, -36320, , 15.659, -36320, 76.0%, , , , , , , , , , , , 
2026-02-27, 21:23:05, OK, 75%, 2.25, 6088, -36735, , 15.637, -36735, 75.0%, , , , , , , , , , , , 
2026-02-27, 21:24:05, OK, 74%, 1.54, 4110, -36320, , 15.575, -36320, 74.0%, , , , , , , , , , , , 
2026-02-27, 21:25:05, OK, 73%, 2.23, 5863, -35952, , 15.552, -35952, 73.0%, , , , , , , , , , , , 
2026-02-27, 21:26:05, OK, 72%, 2.17, 5636, -36096, , 15.546, -36096, 72.0%, , , , , , , , , , , , 
2026-02-27, 21:27:05, OK, 71%, 2.04, 5224, -36000, , 15.514, -36000, 71.0%, , , , , , , , , , , , 
2026-02-27, 21:28:05, OK, 71%, 2.23, 5699, -37135, , 15.474, -37135, 71.0%, , , , , , , , , , , , 
2026-02-27, 21:29:05, OK, 70%, 2.25, 5669, -36272, , 15.450, -36272, 70.0%, , , , , , , , , , , , 
2026-02-27, 21:30:05, OK, 69%, 2.17, 5401, -36208, , 15.419, -36208, 69.0%, , , , , , , , , , , , 
2026-02-27, 21:31:05, OK, 68%, 2.22, 5435, -36304, , 15.388, -36304, 68.0%, , , , , , , , , , , , 
2026-02-27, 21:32:05, OK, 67%, 2.16, 5204, -36272, , 15.367, -36272, 67.0%, , , , , , , , , , , , 
2026-02-27, 21:33:05, OK, 66%, 2.04, 4842, -37279, , 15.337, -37279, 66.0%, , , , , , , , , , , , 
2026-02-27, 21:34:05, OK, 66%, 2.19, 5195, -39085, , 15.307, -39085, 65.0%, , , , , , , , , , , , 
2026-02-27, 21:35:05, OK, 65%, 2.04, 4775, -36528, , 15.284, -36528, 65.0%, , , , , , , , , , , , 
2026-02-27, 21:36:05, OK, 64%, 2.10, 4835, -36448, , 15.260, -36448, 64.0%, , , , , , , , , , , , 
2026-02-27, 21:37:05, OK, 63%, 2.22, 5037, -36512, , 15.231, -36512, 63.0%, , , , , , , , , , , , 
2026-02-27, 21:38:05, OK, 62%, 2.21, 4940, -36623, , 15.205, -36623, 62.0%, , , , , , , , , , , , 
2026-02-27, 21:39:05, OK, 61%, 2.21, 4856, -37551, , 15.177, -37551, 61.0%, , , , , , , , , , , , 
2026-02-27, 21:40:05, OK, 60%, 1.98, 4268, -36512, , 15.149, -36512, 60.0%, , , , , , , , , , , , 
2026-02-27, 21:41:05, OK, 60%, 2.23, 4812, -36448, , 15.136, -36448, 60.0%, , , , , , , , , , , , 
2026-02-27, 21:42:05, OK, 59%, 2.21, 4699, -36416, , 15.109, -36416, 59.0%, , , , , , , , , , , , 
2026-02-27, 21:43:05, OK, 58%, 2.22, 4635, -36735, , 15.085, -36735, 58.0%, , , , , , , , , , , , 
2026-02-27, 21:44:05, OK, 57%, 2.20, 4522, -37151, , 15.059, -37151, 57.0%, , , , , , , , , , , , 
2026-02-27, 21:45:05, OK, 56%, 2.20, 4437, -36879, , 15.034, -36879, 56.0%, , , , , , , , , , , , 
2026-02-27, 21:46:05, OK, 55%, 1.99, 3932, -36607, , 15.012, -36607, 55.0%, , , , , , , , , , , , 
2026-02-27, 21:47:05, OK, 55%, 2.18, 4307, -37151, , 14.991, -37151, 54.0%, , , , , , , , , , , , 
2026-02-27, 21:48:05, OK, 54%, 2.20, 4284, -37918, , 14.960, -37918, 54.0%, , , , , , , , , , , , 
2026-02-27, 21:49:05, OK, 53%, 2.14, 4086, -39885, , 14.937, -39885, 53.0%, , , , , , , , , , , , 
2026-02-27, 21:50:05, OK, 52%, 2.12, 3970, -37199, , 14.925, -37199, 52.0%, , , , , , , , , , , , 
2026-02-27, 21:51:05, OK, 51%, 2.05, 3771, -37039, , 14.909, -37039, 51.0%, , , , , , , , , , , , 
2026-02-27, 21:52:05, OK, 50%, 2.01, 3613, -37007, , 14.888, -37007, 50.0%, , , , , , , , , , , , 
2026-02-27, 21:53:05, OK, 49%, 2.17, 3830, -37519, , 14.873, -37519, 49.0%, , , , , , , , , , , , 
2026-02-27, 21:54:05, OK, 48%, 2.13, 3681, -38382, , 14.851, -38382, 48.0%, , , , , , , , , , , , 
2026-02-27, 21:55:05, OK, 48%, 2.15, 3717, -37822, , 14.822, -37822, 48.0%, , , , , , , , , , , , 
2026-02-27, 21:56:05, OK, 47%, 2.14, 3614, -37742, , 14.813, -37742, 47.0%, , , , , , , , , , , , 
2026-02-27, 21:57:05, OK, 46%, 2.14, 3538, -38030, , 14.797, -38030, 46.0%, , , , , , , , , , , , 
2026-02-27, 21:58:05, OK, 45%, 2.14, 3470, -38126, , 14.786, -38126, 45.0%, , , , , , , , , , , , 
2026-02-27, 21:59:05, OK, 44%, 2.14, 3395, -38174, , 14.768, -38174, 44.0%, , , , , , , , , , , , 
2026-02-27, 22:00:05, OK, 43%, 2.15, 3333, -37774, , 14.752, -37774, 43.0%, , , , , , , , , , , , 
2026-02-27, 22:01:05, OK, 43%, 2.13, 3299, -38478, , 14.742, -38478, 42.0%, , , , , , , , , , , , 
2026-02-27, 22:02:05, OK, 41%, 2.05, 3024, -38030, , 14.722, -38030, 41.0%, , , , , , , , , , , , 
2026-02-27, 22:03:05, OK, 41%, 2.12, 3134, -38957, , 14.681, -38957, 41.0%, , , , , , , , , , , , 
2026-02-27, 22:04:05, OK, 40%, 2.12, 3056, -42506, , 14.666, -42506, 40.0%, , , , , , , , , , , , 
2026-02-27, 22:05:05, OK, 39%, 2.13, 2984, -38270, , 14.670, -38270, 39.0%, , , , , , , , , , , , 
2026-02-27, 22:06:05, OK, 38%, 2.01, 2746, -38110, , 14.659, -38110, 38.0%, , , , , , , , , , , , 
2026-02-27, 22:07:05, OK, 37%, 2.12, 2821, -38078, , 14.654, -38078, 37.0%, , , , , , , , , , , , 
2026-02-27, 22:08:05, OK, 36%, 2.04, 2642, -38014, , 14.631, -38014, 36.0%, , , , , , , , , , , , 
2026-02-27, 22:09:05, OK, 35%, 1.98, 2501, -37774, , 14.620, -37774, 35.0%, , , , , , , , , , , , 
2026-02-27, 22:10:05, OK, 34%, 2.13, 2613, -37950, , 14.617, -37950, 34.0%, , , , , , , , , , , , 
2026-02-27, 22:11:05, OK, 33%, 2.16, 2565, -37726, , 14.613, -37726, 33.0%, , , , , , , , , , , , 
2026-02-27, 22:12:05, OK, 33%, 2.15, 2557, -37758, , 14.594, -37758, 33.0%, , , , , , , , , , , , 
2026-02-27, 22:13:05, OK, 32%, 2.13, 2448, -38190, , 14.582, -38190, 32.0%, , , , , , , , , , , , 
2026-02-27, 22:14:05, OK, 31%, 2.14, 2390, -38302, , 14.563, -38302, 31.0%, , , , , , , , , , , , 
2026-02-27, 22:15:05, OK, 30%, 2.39, 2582, -35297, , 14.610, -35297, 30.0%, , , , , , , , , , , , 
2026-02-27, 22:16:05, OK, 29%, 2.40, 2505, -34417, , 14.604, -34417, 29.0%, , , , , , , , , , , , 
2026-02-27, 22:17:05, OK, 28%, 2.38, 2402, -34082, , 14.594, -34082, 28.0%, , , , , , , , , , , , 
2026-02-27, 22:18:05, OK, 28%, 2.42, 2441, -33698, , 14.587, -33698, 28.0%, , , , , , , , , , , , 
2026-02-27, 22:19:05, OK, 27%, 2.41, 2342, -33826, , 14.573, -33826, 27.0%, , , , , , , , , , , , 
2026-02-27, 22:20:05, OK, 26%, 2.41, 2258, -33586, , 14.564, -33586, 26.0%, , , , , , , , , , , , 
2026-02-27, 22:21:05, OK, 25%, 2.37, 2134, -33650, , 14.552, -33650, 25.0%, , , , , , , , , , , , 
2026-02-27, 22:22:05, OK, 25%, 2.39, 2154, -33730, , 14.542, -33730, 25.0%, , , , , , , , , , , , 
2026-02-27, 22:23:05, OK, 24%, 2.40, 2077, -33810, , 14.531, -33810, 24.0%, , , , , , , , , , , , 
2026-02-27, 22:24:05, OK, 23%, 2.40, 1991, -34321, , 14.488, -34321, 23.0%, , , , , , , , , , , , 
2026-02-27, 22:25:05, OK, 22%, 2.38, 1883, -33586, , 14.501, -33586, 22.0%, , , , , , , , , , , , 
2026-02-27, 22:26:05, OK, 22%, 2.36, 1869, -33714, , 14.491, -33714, 22.0%, , , , , , , , , , , , 
2026-02-27, 22:27:05, OK, 21%, 2.37, 1793, -33778, , 14.478, -33778, 21.0%, , , , , , , , , , , , 
2026-02-27, 22:28:05, OK, 20%, 2.42, 1740, -33682, , 14.465, -33682, 20.0%, , , , , , , , , , , , 
2026-02-27, 22:29:05, OK, 19%, 2.41, 1648, -33634, , 14.436, -33634, 19.0%, , , , , , , , , , , , 
2026-02-27, 22:30:05, OK, 19%, 2.29, 1568, -35361, , 14.430, -35361, 19.0%, , , , , , , , , , , , 
2026-02-27, 22:31:05, OK, 18%, 2.41, 1564, -33602, , 14.415, -33602, 18.0%, , , , , , , , , , , , 
2026-02-27, 22:32:05, OK, 17%, 2.36, 1443, -33794, , 14.395, -33794, 17.0%, , , , , , , , , , , , 
2026-02-27, 22:33:05, OK, 16%, 2.40, 1384, -34002, , 14.376, -34002, 16.0%, , , , , , , , , , , , 
2026-02-27, 22:34:05, OK, 15%, 2.36, 1276, -34242, , 14.351, -34242, 15.0%, , , , , , , , , , , , 
2026-02-27, 22:35:05, OK, 15%, 2.40, 1296, -33842, , 14.331, -33842, 15.0%, , , , , , , , , , , , 
2026-02-27, 22:36:05, OK, 14%, 2.39, 1205, -33906, , 14.309, -33906, 14.0%, , , , , , , , , , , , 
2026-02-27, 22:37:05, OK, 13%, 2.40, 1122, -34018, , 14.286, -34018, 13.0%, , , , , , , , , , , , 
2026-02-27, 22:38:05, OK, 12%, 2.34, 1011, -34210, , 14.260, -34210, 12.0%, , , , , , , , , , , , 
2026-02-27, 22:39:05, OK, 12%, 2.38, 1026, -34210, , 14.227, -34210, 12.0%, , , , , , , , , , , , 
2026-02-27, 22:40:05, OK, 11%, 2.37, 939, -34242, , 14.209, -34242, 11.0%, , , , , , , , , , , , 
2026-02-27, 22:41:05, OK, 10%, 2.36, 851, -34146, , 14.182, -34146, 10.0%, , , , , , , , , , , , 
2026-02-27, 22:42:05, OK, 9%, 2.36, 766, -34401, , 14.138, -34401, 9.0%, , , , , , , , , , , , 
2026-02-27, 22:43:05, OK, 9%, 2.38, 770, -34449, , 14.134, -34449, 9.0%, , , , , , , , , , , , 
2026-02-27, 22:44:05, OK, 8%, 2.34, 674, -34577, , 14.105, -34577, 8.0%, , , , , , , , , , , , 
