Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.208

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-03-10, 11:45:19, OK, 80%, 1.70, 4895, -46567, , 15.749, -46567, 80.0%, , , , , , , , , , , , 
2026-03-10, 11:46:19, OK, 79%, 1.59, 4508, -49940, , 15.686, -49940, 79.0%, , , , , , , , , , , , 
2026-03-10, 11:47:19, OK, 78%, 1.62, 4562, -48725, , 15.655, -48725, 78.0%, , , , , , , , , , , , 
2026-03-10, 11:48:19, OK, 76%, 1.63, 4470, -48453, , 15.614, -48453, 76.0%, , , , , , , , , , , , 
2026-03-10, 11:49:19, OK, 75%, 1.59, 4292, -49796, , 15.557, -49796, 75.0%, , , , , , , , , , , , 
2026-03-10, 11:50:19, OK, 73%, 1.27, 3329, -62489, , 15.476, -62489, 73.0%, , , , , , , , , , , , 
2026-03-10, 11:51:19, OK, 72%, 1.32, 3434, -59739, , 15.305, -59739, 72.0%, , , , , , , , , , , , 
2026-03-10, 11:52:19, OK, 71%, 1.30, 3334, -60682, , 15.244, -60682, 71.0%, , , , , , , , , , , , 
2026-03-10, 11:53:19, OK, 70%, 1.66, 4176, -47766, , 15.423, -47766, 70.0%, , , , , , , , , , , , 
2026-03-10, 11:54:19, OK, 68%, 1.67, 4081, -47478, , 15.384, -47478, 68.0%, , , , , , , , , , , , 
2026-03-10, 11:55:19, OK, 67%, 1.68, 4062, -46998, , 15.344, -46998, 67.0%, , , , , , , , , , , , 
2026-03-10, 11:56:19, OK, 66%, 1.68, 3984, -47206, , 15.332, -47206, 66.0%, , , , , , , , , , , , 
2026-03-10, 11:57:19, OK, 65%, 1.66, 3878, -47766, , 15.262, -47766, 65.0%, , , , , , , , , , , , 
2026-03-10, 11:58:19, OK, 64%, 1.72, 3953, -46135, , 15.239, -46135, 64.0%, , , , , , , , , , , , 
2026-03-10, 11:59:19, OK, 62%, 1.63, 3647, -48437, , 15.231, -48437, 62.0%, , , , , , , , , , , , 
2026-03-10, 12:00:19, OK, 61%, 1.66, 3641, -47734, , 15.169, -47734, 61.0%, , , , , , , , , , , , 
2026-03-10, 12:01:19, OK, 60%, 1.71, 3699, -46215, , 15.168, -46215, 60.0%, , , , , , , , , , , , 
2026-03-10, 12:02:19, OK, 59%, 1.75, 3717, -45224, , 15.148, -45224, 59.0%, , , , , , , , , , , , 
2026-03-10, 12:03:19, OK, 58%, 1.50, 3141, -52609, , 15.002, -52609, 58.0%, , , , , , , , , , , , 
2026-03-10, 12:04:19, OK, 57%, 1.73, 3540, -45879, , 15.066, -45879, 57.0%, , , , , , , , , , , , 
2026-03-10, 12:05:19, OK, 56%, 1.74, 3512, -45432, , 15.059, -45432, 56.0%, , , , , , , , , , , , 
2026-03-10, 12:06:19, OK, 54%, 1.68, 3268, -47078, , 14.944, -47078, 54.0%, , , , , , , , , , , , 
2026-03-10, 12:07:19, OK, 53%, 1.68, 3207, -47094, , 15.001, -47094, 53.0%, , , , , , , , , , , , 
2026-03-10, 12:08:19, OK, 52%, 1.54, 2880, -51442, , 14.950, -51442, 52.0%, , , , , , , , , , , , 
2026-03-10, 12:09:19, OK, 51%, 1.64, 3009, -48293, , 14.929, -48293, 51.0%, , , , , , , , , , , , 
2026-03-10, 12:10:19, OK, 50%, 1.64, 2952, -48261, , 14.910, -48261, 50.0%, , , , , , , , , , , , 
2026-03-10, 12:11:19, OK, 49%, 1.68, 2968, -47046, , 14.860, -47046, 49.0%, , , , , , , , , , , , 
2026-03-10, 12:12:19, OK, 47%, 1.74, 2948, -45432, , 14.869, -45432, 47.0%, , , , , , , , , , , , 
2026-03-10, 12:13:19, OK, 46%, 1.69, 2798, -46838, , 14.847, -46838, 46.0%, , , , , , , , , , , , 
2026-03-10, 12:14:19, OK, 45%, 1.49, 2417, -53041, , 14.736, -53041, 45.0%, , , , , , , , , , , , 
2026-03-10, 12:15:19, OK, 44%, 1.59, 2524, -49668, , 14.738, -49668, 44.0%, , , , , , , , , , , , 
2026-03-10, 12:16:19, OK, 42%, 0.92, 1394, -85828, , 14.324, -85828, 42.0%, , , , , , , , , , , , 
2026-03-10, 12:17:19, OK, 41%, 1.36, 2004, -58300, , 14.652, -58300, 41.0%, , , , , , , , , , , , 
2026-03-10, 12:18:19, OK, 40%, 1.30, 1879, -60650, , 14.577, -60650, 40.0%, , , , , , , , , , , , 
2026-03-10, 12:19:19, OK, 38%, 1.54, 2107, -54368, , 14.680, -54368, 38.0%, , , , , , , , , , , , 
2026-03-10, 12:20:19, OK, 37%, 1.55, 2071, -50899, , 14.686, -50899, 37.0%, , , , , , , , , , , , 
2026-03-10, 12:21:19, OK, 36%, 1.68, 2180, -50004, , 14.662, -50004, 36.0%, , , , , , , , , , , , 
2026-03-10, 12:22:19, OK, 35%, 1.68, 2115, -47142, , 14.645, -47142, 35.0%, , , , , , , , , , , , 
2026-03-10, 12:23:19, OK, 34%, 1.51, 1843, -72512, , 14.367, -72512, 34.0%, , , , , , , , , , , , 
2026-03-10, 12:24:19, OK, 32%, 1.18, 1355, -67285, , 14.533, -67285, 32.0%, , , , , , , , , , , , 
2026-03-10, 12:25:19, OK, 31%, 0.86, 965, -65926, , 14.447, -65926, 30.0%, , , , , , , , , , , , 
2026-03-10, 12:26:19, OK, 29%, 1.82, 1903, -43417, , 14.624, -43417, 29.0%, , , , , , , , , , , , 
2026-03-10, 12:27:19, OK, 29%, 1.87, 1955, -41963, , 14.623, -41963, 28.0%, , , , , , , , , , , , 
2026-03-10, 12:28:19, OK, 27%, 1.86, 1812, -41835, , 14.619, -41835, 27.0%, , , , , , , , , , , , 
2026-03-10, 12:29:19, OK, 26%, 1.84, 1725, -42874, , 14.592, -42874, 26.0%, , , , , , , , , , , , 
2026-03-10, 12:30:19, OK, 25%, 1.84, 1660, -41915, , 14.582, -41915, 25.0%, , , , , , , , , , , , 
2026-03-10, 12:31:19, OK, 24%, 1.83, 1585, -45144, , 14.571, -45144, 24.0%, , , , , , , , , , , , 
2026-03-10, 12:32:19, OK, 23%, 1.89, 1562, -41483, , 14.558, -41483, 23.0%, , , , , , , , , , , , 
2026-03-10, 12:33:19, OK, 22%, 1.91, 1516, -41355, , 14.548, -41355, 22.0%, , , , , , , , , , , , 
2026-03-10, 12:34:19, OK, 21%, 1.86, 1408, -41259, , 14.521, -41259, 21.0%, , , , , , , , , , , , 
2026-03-10, 12:35:19, OK, 20%, 1.89, 1363, -42842, , 14.489, -42842, 20.0%, , , , , , , , , , , , 
2026-03-10, 12:36:19, OK, 19%, 1.82, 1245, -41291, , 14.518, -41291, 19.0%, , , , , , , , , , , , 
2026-03-10, 12:37:19, OK, 18%, 2.14, 1385, -38861, , 14.473, -38861, 18.0%, , , , , , , , , , , , 
2026-03-10, 12:38:19, OK, 18%, 2.19, 1417, -36032, , 14.531, -36032, 17.0%, , , , , , , , , , , , 
2026-03-10, 12:39:19, OK, 17%, 2.01, 1233, -37071, , 14.515, -37071, 17.0%, , , , , , , , , , , , 
2026-03-10, 12:40:19, OK, 16%, 2.12, 1223, -42538, , 14.492, -42538, 16.0%, , , , , , , , , , , , 
2026-03-10, 12:41:19, OK, 15%, 2.20, 1190, -36464, , 14.477, -36464, 15.0%, , , , , , , , , , , , 
2026-03-10, 12:42:19, OK, 14%, 2.16, 1090, -37950, , 14.447, -37950, 14.0%, , , , , , , , , , , , 
2026-03-10, 12:43:19, OK, 14%, 2.29, 1152, -33746, , 14.470, -33746, 13.0%, , , , , , , , , , , , 
2026-03-10, 12:44:19, OK, 13%, 1.89, 885, -38318, , 14.418, -38318, 12.0%, , , , , , , , , , , , 
2026-03-10, 12:45:19, OK, 12%, 2.20, 951, -36911, , 14.405, -36911, 11.0%, , , , , , , , , , , , 
2026-03-10, 12:46:19, OK, 11%, 2.16, 854, -36575, , 14.387, -36575, 11.0%, , , , , , , , , , , , 
2026-03-10, 12:47:19, OK, 10%, 1.87, 673, -40300, , 14.339, -40300, 10.0%, , , , , , , , , , , , 
2026-03-10, 12:48:19, OK, 9%, 1.98, 643, -38686, , 14.291, -38686, 9.0%, , , , , , , , , , , , 
2026-03-10, 12:49:19, OK, 8%, 2.16, 622, -36943, , 14.306, -36943, 8.0%, , , , , , , , , , , , 
2026-03-10, 12:50:19, OK, 7%, 2.01, 507, -38158, , 14.276, -38158, 7.0%, , , , , , , , , , , , 
2026-03-10, 12:51:19, OK, 7%, 2.01, 507, -37774, , 14.248, -37774, 7.0%, , , , , , , , , , , , 
2026-03-10, 15:57:56, OK, 100%, 0.00, -1, 0, , 17.241, 0, 100.0%, , , , , , , , , , , , 
2026-03-10, 15:58:56, OK, 100%, 1.84, 6638, -49380, , 16.190, -49380, 100.0%, , , , , , , , , , , , 
2026-03-10, 15:59:56, OK, 99%, 1.77, 6304, -45879, , 16.502, -45879, 99.0%, , , , , , , , , , , , 
2026-03-10, 16:00:56, OK, 99%, 1.89, 6723, -43465, , 16.499, -43465, 99.0%, , , , , , , , , , , , 
2026-03-10, 16:01:56, OK, 98%, 1.55, 5464, -56622, , 16.038, -56622, 98.0%, , , , , , , , , , , , 
2026-03-10, 16:02:56, OK, 97%, 1.76, 6146, -48677, , 16.378, -48677, 97.0%, , , , , , , , , , , , 
2026-03-10, 16:03:56, OK, 96%, 2.14, 7386, -40268, , 16.430, -40268, 96.0%, , , , , , , , , , , , 
2026-03-10, 16:04:56, OK, 95%, 1.89, 6477, -44952, , 16.306, -44952, 95.0%, , , , , , , , , , , , 
2026-03-10, 16:05:56, OK, 94%, 1.87, 6330, -44776, , 16.281, -44776, 94.0%, , , , , , , , , , , , 
2026-03-10, 16:06:56, OK, 93%, 1.76, 5905, -48757, , 16.249, -48757, 93.0%, , , , , , , , , , , , 
2026-03-10, 16:07:56, OK, 92%, 1.63, 5395, -50068, , 16.218, -50068, 92.0%, , , , , , , , , , , , 
2026-03-10, 16:08:56, OK, 91%, 1.78, 5841, -48853, , 16.163, -48853, 91.0%, , , , , , , , , , , , 
2026-03-10, 16:09:56, OK, 90%, 1.81, 5856, -48821, , 16.152, -48821, 90.0%, , , , , , , , , , , , 
2026-03-10, 16:10:56, OK, 89%, 1.82, 5827, -46838, , 16.116, -46838, 89.0%, , , , , , , , , , , , 
2026-03-10, 16:11:56, OK, 88%, 1.79, 5667, -45224, , 16.073, -45224, 88.0%, , , , , , , , , , , , 
2026-03-10, 16:12:56, OK, 86%, 1.88, 5814, -41451, , 16.041, -41451, 86.0%, , , , , , , , , , , , 
2026-03-10, 16:13:56, OK, 85%, 1.83, 5590, -42938, , 16.054, -42938, 85.0%, , , , , , , , , , , , 
2026-03-10, 16:14:56, OK, 85%, 1.85, 5651, -46103, , 16.036, -46103, 85.0%, , , , , , , , , , , , 
2026-03-10, 16:15:56, OK, 84%, 1.71, 5166, -42314, , 16.036, -42314, 84.0%, , , , , , , , , , , , 
2026-03-10, 16:16:56, OK, 83%, 1.82, 5452, -49572, , 15.878, -49572, 83.0%, , , , , , , , , , , , 
2026-03-10, 16:17:56, OK, 82%, 1.93, 5685, -42250, , 15.927, -42250, 82.0%, , , , , , , , , , , , 
2026-03-10, 16:18:56, OK, 81%, 1.79, 5233, -42155, , 15.885, -42155, 81.0%, , , , , , , , , , , , 
2026-03-10, 16:19:56, OK, 80%, 2.20, 6337, -39181, , 15.897, -39181, 80.0%, , , , , , , , , , , , 
2026-03-10, 16:20:56, OK, 79%, 2.20, 6263, -39533, , 15.871, -39533, 79.0%, , , , , , , , , , , , 
2026-03-10, 16:21:56, OK, 78%, 2.22, 6229, -38957, , 15.836, -38957, 78.0%, , , , , , , , , , , , 
2026-03-10, 16:22:56, OK, 77%, 2.01, 5572, -41659, , 15.802, -41659, 77.0%, , , , , , , , , , , , 
2026-03-10, 16:23:56, OK, 76%, 2.17, 5948, -40748, , 15.732, -40748, 76.0%, , , , , , , , , , , , 
2026-03-10, 16:24:56, OK, 75%, 2.10, 5662, -37439, , 15.722, -37439, 75.0%, , , , , , , , , , , , 
2026-03-10, 16:25:56, OK, 75%, 2.17, 5846, -38925, , 15.685, -38925, 75.0%, , , , , , , , , , , , 
2026-03-10, 16:26:56, OK, 74%, 2.15, 5725, -40316, , 15.663, -40316, 74.0%, , , , , , , , , , , , 
2026-03-10, 16:27:56, OK, 73%, 2.16, 5675, -36320, , 15.432, -36320, 73.0%, , , , , , , , , , , , 
2026-03-10, 16:28:56, OK, 72%, 2.14, 5539, -39549, , 15.607, -39549, 72.0%, , , , , , , , , , , , 
2026-03-10, 16:29:56, OK, 71%, 2.14, 5481, -38670, , 15.534, -38670, 71.0%, , , , , , , , , , , , 
2026-03-10, 16:30:56, OK, 70%, 2.10, 5282, -38334, , 15.536, -38334, 70.0%, , , , , , , , , , , , 
2026-03-10, 16:31:56, OK, 69%, 2.10, 5220, -39789, , 15.447, -39789, 69.0%, , , , , , , , , , , , 
2026-03-10, 16:32:56, OK, 68%, 2.14, 5227, -40108, , 15.470, -40108, 68.0%, , , , , , , , , , , , 
2026-03-10, 16:33:56, OK, 68%, 1.93, 4720, -40684, , 15.420, -40684, 68.0%, , , , , , , , , , , , 
2026-03-10, 16:34:56, OK, 67%, 2.12, 5103, -40012, , 15.407, -40012, 67.0%, , , , , , , , , , , , 
2026-03-10, 16:35:56, OK, 66%, 2.08, 4942, -39597, , 15.357, -39597, 66.0%, , , , , , , , , , , , 
2026-03-10, 16:36:56, OK, 65%, 2.10, 4911, -38126, , 15.344, -38126, 65.0%, , , , , , , , , , , , 
2026-03-10, 16:37:56, OK, 64%, 2.13, 4909, -38861, , 15.210, -38861, 64.0%, , , , , , , , , , , , 
2026-03-10, 16:38:56, OK, 63%, 2.11, 4788, -40188, , 15.287, -40188, 63.0%, , , , , , , , , , , , 
2026-03-10, 16:39:56, OK, 62%, 2.11, 4716, -41052, , 15.162, -41052, 62.0%, , , , , , , , , , , , 
2026-03-10, 16:40:56, OK, 61%, 2.02, 4445, -41979, , 15.227, -41979, 61.0%, , , , , , , , , , , , 
2026-03-10, 16:41:56, OK, 60%, 2.11, 4552, -39485, , 15.127, -39485, 60.0%, , , , , , , , , , , , 
2026-03-10, 16:42:56, OK, 60%, 2.10, 4533, -38190, , 15.162, -38190, 59.0%, , , , , , , , , , , , 
2026-03-10, 16:43:56, OK, 59%, 2.10, 4463, -39453, , 15.081, -39453, 59.0%, , , , , , , , , , , , 
2026-03-10, 16:44:56, OK, 58%, 2.10, 4387, -40316, , 15.102, -40316, 58.0%, , , , , , , , , , , , 
2026-03-10, 16:45:56, OK, 57%, 2.08, 4277, -41371, , 15.028, -41371, 57.0%, , , , , , , , , , , , 
2026-03-10, 16:46:56, OK, 56%, 2.09, 4206, -41275, , 15.068, -41275, 56.0%, , , , , , , , , , , , 
2026-03-10, 16:47:56, OK, 55%, 2.14, 4229, -39917, , 14.943, -39917, 55.0%, , , , , , , , , , , , 
2026-03-10, 16:48:55, OK, 54%, 2.13, 4147, -37423, , 15.029, -37423, 54.0%, , , , , , , , , , , , 
2026-03-10, 16:49:55, OK, 53%, 2.14, 4079, -39053, , 14.969, -39053, 53.0%, , , , , , , , , , , , 
2026-03-10, 16:50:55, OK, 52%, 2.12, 3968, -40428, , 14.989, -40428, 52.0%, , , , , , , , , , , , 
2026-03-10, 16:51:55, OK, 51%, 1.87, 3433, -41947, , 14.903, -41947, 51.0%, , , , , , , , , , , , 
2026-03-10, 16:52:55, OK, 51%, 2.02, 3710, -42250, , 14.939, -42250, 51.0%, , , , , , , , , , , , 
2026-03-10, 16:53:55, OK, 50%, 2.04, 3675, -38254, , 14.731, -38254, 50.0%, , , , , , , , , , , , 
2026-03-10, 16:54:55, OK, 49%, 2.05, 3623, -38174, , 14.861, -38174, 49.0%, , , , , , , , , , , , 
2026-03-10, 16:55:55, OK, 48%, 2.01, 3466, -40396, , 14.638, -40396, 48.0%, , , , , , , , , , , , 
2026-03-10, 16:56:55, OK, 47%, 2.03, 3438, -41547, , 14.844, -41547, 47.0%, , , , , , , , , , , , 
2026-03-10, 16:57:55, OK, 46%, 2.04, 3374, -42123, , 14.771, -42123, 46.0%, , , , , , , , , , , , 
2026-03-10, 16:58:55, OK, 45%, 2.02, 3270, -42890, , 14.810, -42890, 45.0%, , , , , , , , , , , , 
2026-03-10, 16:59:55, OK, 44%, 2.01, 3188, -39421, , 14.633, -39421, 44.0%, , , , , , , , , , , , 
2026-03-10, 17:00:55, OK, 43%, 2.00, 3095, -39229, , 14.478, -39229, 43.0%, , , , , , , , , , , , 
2026-03-10, 17:01:55, OK, 42%, 1.82, 2753, -44201, , 14.495, -44201, 42.0%, , , , , , , , , , , , 
2026-03-10, 17:02:55, OK, 41%, 1.97, 2904, -41819, , 14.462, -41819, 41.0%, , , , , , , , , , , , 
2026-03-10, 17:03:55, OK, 40%, 1.98, 2858, -42970, , 14.509, -42970, 40.0%, , , , , , , , , , , , 
2026-03-10, 17:04:55, OK, 40%, 2.01, 2896, -43354, , 14.458, -43354, 39.0%, , , , , , , , , , , , 
2026-03-10, 17:05:55, OK, 39%, 2.00, 2815, -39549, , 14.499, -39549, 39.0%, , , , , , , , , , , , 
2026-03-10, 17:06:55, OK, 38%, 1.98, 2705, -39661, , 14.357, -39661, 38.0%, , , , , , , , , , , , 
2026-03-10, 17:07:55, OK, 37%, 1.98, 2643, -40556, , 14.398, -40556, 37.0%, , , , , , , , , , , , 
2026-03-10, 17:08:55, OK, 36%, 1.85, 2392, -43034, , 14.270, -43034, 36.0%, , , , , , , , , , , , 
2026-03-10, 17:09:55, OK, 35%, 1.92, 2416, -43625, , 14.409, -43625, 35.0%, , , , , , , , , , , , 
2026-03-10, 17:10:55, OK, 34%, 1.96, 2403, -44409, , 14.298, -44409, 34.0%, , , , , , , , , , , , 
2026-03-10, 17:11:55, OK, 33%, 1.95, 2313, -40572, , 14.334, -40572, 33.0%, , , , , , , , , , , , 
2026-03-10, 17:12:55, OK, 32%, 1.99, 2293, -39533, , 14.302, -39533, 32.0%, , , , , , , , , , , , 
2026-03-10, 17:13:55, OK, 31%, 1.99, 2225, -40396, , 14.270, -40396, 31.0%, , , , , , , , , , , , 
2026-03-10, 17:14:55, OK, 30%, 2.20, 2380, -35377, , 14.593, -35377, 30.0%, , , , , , , , , , , , 
2026-03-10, 17:15:55, OK, 29%, 2.25, 2346, -35393, , 14.612, -35393, 29.0%, , , , , , , , , , , , 
2026-03-10, 17:16:55, OK, 28%, 2.27, 2290, -35137, , 14.611, -35137, 28.0%, , , , , , , , , , , , 
2026-03-10, 17:17:55, OK, 28%, 2.28, 2298, -34529, , 14.597, -34529, 28.0%, , , , , , , , , , , , 
2026-03-10, 17:18:55, OK, 27%, 2.27, 2207, -34721, , 14.593, -34721, 27.0%, , , , , , , , , , , , 
2026-03-10, 17:19:55, OK, 26%, 2.21, 2067, -35760, , 14.571, -35760, 26.0%, , , , , , , , , , , , 
2026-03-10, 17:20:55, OK, 25%, 2.25, 2025, -35009, , 14.549, -35009, 25.0%, , , , , , , , , , , , 
2026-03-10, 17:21:55, OK, 24%, 2.13, 1843, -37247, , 14.547, -37247, 24.0%, , , , , , , , , , , , 
2026-03-10, 17:22:55, OK, 23%, 2.26, 1874, -35456, , 14.512, -35456, 23.0%, , , , , , , , , , , , 
2026-03-10, 17:23:55, OK, 23%, 2.17, 1793, -36991, , 14.531, -36991, 23.0%, , , , , , , , , , , , 
2026-03-10, 17:24:55, OK, 22%, 2.23, 1764, -34769, , 14.524, -34769, 22.0%, , , , , , , , , , , , 
2026-03-10, 17:25:55, OK, 21%, 2.26, 1712, -34929, , 14.480, -34929, 21.0%, , , , , , , , , , , , 
2026-03-10, 17:26:55, OK, 20%, 2.26, 1628, -34545, , 14.498, -34545, 20.0%, , , , , , , , , , , , 
2026-03-10, 17:27:55, OK, 19%, 2.28, 1561, -34865, , 14.481, -34865, 19.0%, , , , , , , , , , , , 
2026-03-10, 17:28:55, OK, 19%, 2.28, 1557, -34945, , 14.469, -34945, 19.0%, , , , , , , , , , , , 
2026-03-10, 17:29:55, OK, 18%, 2.25, 1459, -34929, , 14.452, -34929, 18.0%, , , , , , , , , , , , 
2026-03-10, 17:30:55, OK, 17%, 2.26, 1383, -34833, , 14.446, -34833, 17.0%, , , , , , , , , , , , 
2026-03-10, 17:31:55, OK, 16%, 2.20, 1270, -35744, , 14.417, -35744, 16.0%, , , , , , , , , , , , 
2026-03-10, 17:32:55, OK, 15%, 2.24, 1207, -35313, , 14.400, -35313, 15.0%, , , , , , , , , , , , 
2026-03-10, 17:33:55, OK, 15%, 2.25, 1215, -35057, , 14.374, -35057, 15.0%, , , , , , , , , , , , 
2026-03-10, 17:34:55, OK, 14%, 2.23, 1122, -35217, , 14.366, -35217, 14.0%, , , , , , , , , , , , 
2026-03-10, 17:35:55, OK, 13%, 2.24, 1050, -35424, , 14.325, -35424, 13.0%, , , , , , , , , , , , 
2026-03-10, 17:36:55, OK, 12%, 2.24, 968, -35073, , 14.336, -35073, 12.0%, , , , , , , , , , , , 
2026-03-10, 17:37:55, OK, 11%, 2.24, 886, -35233, , 14.292, -35233, 11.0%, , , , , , , , , , , , 
2026-03-10, 17:38:55, OK, 11%, 2.17, 858, -36639, , 14.249, -36639, 10.0%, , , , , , , , , , , , 
2026-03-10, 17:39:55, OK, 10%, 2.24, 805, -35345, , 14.236, -35345, 10.0%, , , , , , , , , , , , 
2026-03-10, 17:40:55, OK, 9%, 2.23, 722, -35169, , 14.242, -35169, 9.0%, , , , , , , , , , , , 
2026-03-10, 17:41:55, OK, 8%, 2.24, 644, -35201, , 14.244, -35201, 8.0%, , , , , , , , , , , , 
2026-03-10, 17:42:55, OK, 7%, 2.22, 560, -35393, , 14.195, -35393, 7.0%, , , , , , , , , , , , 
2026-03-10, 17:43:55, OK, 7%, 2.21, 558, -35377, , 14.191, -35377, 7.0%, , , , , , , , , , , , 
2026-03-10, 17:44:55, OK, 6%, 2.22, 479, -35377, , 14.147, -35377, 6.0%, , , , , , , , , , , , 
2026-03-10, 17:45:55, OK, 5%, 2.16, 389, -36464, , 14.139, -36464, 5.0%, , , , , , , , , , , , 
2026-03-10, 17:46:55, OK, 4%, 2.16, 311, -36208, , 14.095, -36208, 4.0%, , , , , , , , , , , , 
2026-03-10, 17:47:55, OK, 3%, 2.16, 233, -36432, , 14.091, -36432, 3.0%, , , , , , , , , , , , 
2026-03-10, 17:48:55, OK, 3%, 2.16, 233, -36320, , 14.057, -36320, 3.0%, , , , , , , , , , , , 
2026-03-10, 20:21:01, OK, 5%, 4.62, 830, 88498, , 16.090, 88498, 5.0%, , , , , , , , , , , , 
2026-03-10, 20:21:58, OK, 6%, 4.68, 1011, 89585, , 16.107, 89585, 6.0%, , , , , , , , , , , , 
2026-03-10, 20:22:58, OK, 7%, 4.75, 1196, 89569, , 16.146, 89569, 8.0%, , , , , , , , , , , , 
2026-03-10, 20:23:58, OK, 10%, 4.93, 1773, 89473, , 16.193, 89473, 10.0%, , , , , , , , , , , , 
2026-03-10, 20:24:58, OK, 11%, 5.00, 1980, 89537, , 16.235, 89537, 12.0%, , , , , , , , , , , , 
