Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 16.083

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-28, 07:16:34, OK, 20%, 2.17, 1566, -38142, , 14.408, -38142, 20.0%, , , , , , , , , , , , 
2026-02-28, 07:17:34, OK, 19%, 2.19, 1496, -37119, , 14.387, -37119, 19.0%, , , , , , , , , , , , 
2026-02-28, 07:18:34, OK, 18%, 2.20, 1427, -37535, , 14.385, -37535, 18.0%, , , , , , , , , , , , 
2026-02-28, 07:19:34, OK, 17%, 2.08, 1275, -38446, , 14.371, -38446, 17.0%, , , , , , , , , , , , 
2026-02-28, 07:20:34, OK, 17%, 2.16, 1324, -37503, , 14.339, -37503, 17.0%, , , , , , , , , , , , 
2026-02-28, 07:21:34, OK, 16%, 2.20, 1270, -37694, , 14.295, -37694, 16.0%, , , , , , , , , , , , 
2026-02-28, 07:22:34, OK, 15%, 2.22, 1199, -37311, , 14.302, -37311, 15.0%, , , , , , , , , , , , 
2026-02-28, 07:23:34, OK, 14%, 2.20, 1109, -37535, , 14.279, -37535, 14.0%, , , , , , , , , , , , 
2026-02-28, 07:24:34, OK, 13%, 2.19, 1023, -37535, , 14.249, -37535, 13.0%, , , , , , , , , , , , 
2026-02-28, 07:25:34, OK, 12%, 2.19, 948, -37631, , 14.207, -37631, 12.0%, , , , , , , , , , , , 
2026-02-28, 07:26:34, OK, 12%, 2.19, 946, -37806, , 14.197, -37806, 12.0%, , , , , , , , , , , , 
2026-02-28, 07:27:34, OK, 11%, 2.20, 870, -37567, , 14.161, -37567, 11.0%, , , , , , , , , , , , 
2026-02-28, 07:28:34, OK, 10%, 2.18, 785, -37806, , 14.137, -37806, 10.0%, , , , , , , , , , , , 
2026-02-28, 07:29:34, OK, 9%, 2.19, 708, -37774, , 14.093, -37774, 9.0%, , , , , , , , , , , , 
2026-02-28, 07:30:34, OK, 8%, 2.17, 625, -37854, , 14.068, -37854, 8.0%, , , , , , , , , , , , 
2026-02-28, 07:31:34, OK, 8%, 2.18, 629, -38014, , 14.027, -38014, 8.0%, , , , , , , , , , , , 
2026-02-28, 07:32:34, OK, 7%, 2.18, 549, -37822, , 14.023, -37822, 7.0%, , , , , , , , , , , , 
2026-02-28, 07:33:34, OK, 6%, 2.16, 466, -38590, , 13.968, -38590, 6.0%, , , , , , , , , , , , 
2026-02-28, 07:34:34, OK, 5%, 2.07, 372, -40652, , 13.929, -40652, 5.0%, , , , , , , , , , , , 
2026-02-28, 07:35:34, OK, 4%, 2.13, 307, -38606, , 13.912, -38606, 4.0%, , , , , , , , , , , , 
2026-02-28, 07:36:34, OK, 4%, 2.14, 308, -38318, , 13.858, -38318, 4.0%, , , , , , , , , , , , 
2026-02-28, 07:37:34, OK, 3%, 2.13, 230, -38909, , 13.779, -38909, 3.0%, , , , , , , , , , , , 
2026-02-28, 21:59:08, OK, 2%, 2.10, 151, -38446, , 13.764, -38446, 2.0%, , , , , , , , , , , , 
