Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.340

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-24, 11:23:30, OK, 89%, 2.29, 7337, -38542, , 16.162, -38542, 89.0%, , , , , , , , , , , , 
2026-02-24, 11:24:30, OK, 88%, 1.93, 6120, -42123, , 16.006, -42123, 88.0%, , , , , , , , , , , , 
2026-02-24, 11:25:30, OK, 87%, 2.13, 6666, -42826, , 16.020, -42826, 87.0%, , , , , , , , , , , , 
2026-02-24, 11:26:30, OK, 86%, 2.14, 6614, -41147, , 16.045, -41147, 86.0%, , , , , , , , , , , , 
2026-02-24, 11:27:30, OK, 85%, 2.04, 6256, -39405, , 15.960, -39405, 85.0%, , , , , , , , , , , , 
2026-02-24, 11:28:30, OK, 85%, 2.13, 6504, -39741, , 15.989, -39741, 85.0%, , , , , , , , , , , , 
2026-02-24, 11:29:30, OK, 84%, 2.13, 6428, -41004, , 15.901, -41004, 84.0%, , , , , , , , , , , , 
2026-02-24, 11:30:30, OK, 83%, 2.05, 6136, -42778, , 15.905, -42778, 83.0%, , , , , , , , , , , , 
2026-02-24, 11:31:30, OK, 82%, 2.13, 6280, -42219, , 15.881, -42219, 82.0%, , , , , , , , , , , , 
2026-02-24, 11:32:30, OK, 81%, 2.09, 6091, -42554, , 15.846, -42554, 81.0%, , , , , , , , , , , , 
2026-02-24, 11:33:30, OK, 80%, 2.15, 6181, -41179, , 15.805, -41179, 80.0%, , , , , , , , , , , , 
2026-02-24, 11:34:30, OK, 79%, 2.21, 6276, -37391, , 15.807, -37391, 79.0%, , , , , , , , , , , , 
2026-02-24, 11:35:30, OK, 79%, 2.26, 6417, -37503, , 15.778, -37503, 78.0%, , , , , , , , , , , , 
2026-02-24, 11:36:30, OK, 77%, 1.46, 4048, -54624, , 15.487, -54624, 77.0%, , , , , , , , , , , , 
2026-02-24, 11:37:30, OK, 77%, 2.28, 6314, -39805, , 15.719, -39805, 77.0%, , , , , , , , , , , , 
2026-02-24, 11:38:30, OK, 76%, 2.26, 6176, -39133, , 15.687, -39133, 76.0%, , , , , , , , , , , , 
2026-02-24, 11:39:30, OK, 75%, 2.27, 6117, -37391, , 15.661, -37391, 75.0%, , , , , , , , , , , , 
2026-02-24, 11:40:30, OK, 74%, 2.19, 5843, -36895, , 15.632, -36895, 74.0%, , , , , , , , , , , , 
2026-02-24, 11:41:30, OK, 73%, 2.26, 5941, -38718, , 15.601, -38718, 73.0%, , , , , , , , , , , , 
2026-02-24, 11:42:30, OK, 72%, 2.10, 5455, -39245, , 15.574, -39245, 72.0%, , , , , , , , , , , , 
2026-02-24, 11:43:30, OK, 72%, 2.27, 5875, -39693, , 15.550, -39693, 72.0%, , , , , , , , , , , , 
2026-02-24, 11:44:30, OK, 71%, 2.23, 5712, -40076, , 15.501, -40076, 71.0%, , , , , , , , , , , , 
2026-02-24, 11:45:30, OK, 70%, 2.20, 5553, -41052, , 15.473, -41052, 70.0%, , , , , , , , , , , , 
2026-02-24, 11:46:30, OK, 69%, 2.25, 5585, -37583, , 15.446, -37583, 69.0%, , , , , , , , , , , , 
2026-02-24, 11:47:30, OK, 68%, 2.25, 5519, -37583, , 15.427, -37583, 68.0%, , , , , , , , , , , , 
2026-02-24, 11:48:30, OK, 67%, 2.22, 5353, -38861, , 15.391, -38861, 67.0%, , , , , , , , , , , , 
2026-02-24, 11:49:30, OK, 66%, 2.03, 4825, -40076, , 15.366, -40076, 66.0%, , , , , , , , , , , , 
2026-02-24, 11:50:30, OK, 66%, 1.96, 4647, -41627, , 15.321, -41627, 66.0%, , , , , , , , , , , , 
2026-02-24, 11:51:30, OK, 65%, 2.23, 5218, -41004, , 15.304, -41004, 65.0%, , , , , , , , , , , , 
2026-02-24, 11:52:30, OK, 64%, 2.16, 4970, -38606, , 15.274, -38606, 64.0%, , , , , , , , , , , , 
2026-02-24, 11:53:30, OK, 63%, 2.23, 5053, -37742, , 15.246, -37742, 63.0%, , , , , , , , , , , , 
2026-02-24, 11:54:30, OK, 62%, 1.94, 4338, -39421, , 15.222, -39421, 62.0%, , , , , , , , , , , , 
2026-02-24, 11:55:30, OK, 61%, 2.03, 4466, -39869, , 15.193, -39869, 61.0%, , , , , , , , , , , , 
2026-02-24, 11:56:30, OK, 60%, 2.01, 4344, -40780, , 15.176, -40780, 60.0%, , , , , , , , , , , , 
2026-02-24, 11:57:30, OK, 60%, 2.20, 4750, -41675, , 15.149, -41675, 60.0%, , , , , , , , , , , , 
2026-02-24, 11:58:30, OK, 59%, 2.20, 4664, -39821, , 15.118, -39821, 59.0%, , , , , , , , , , , , 
2026-02-24, 11:59:30, OK, 58%, 2.09, 4374, -39597, , 15.105, -39597, 58.0%, , , , , , , , , , , , 
2026-02-24, 12:00:30, OK, 57%, 2.05, 4207, -40556, , 15.068, -40556, 57.0%, , , , , , , , , , , , 
2026-02-24, 12:01:30, OK, 56%, 2.22, 4478, -39277, , 15.055, -39277, 56.0%, , , , , , , , , , , , 
2026-02-24, 12:02:30, OK, 55%, 2.02, 4006, -40332, , 15.030, -40332, 55.0%, , , , , , , , , , , , 
2026-02-24, 12:03:30, OK, 55%, 2.00, 3953, -40892, , 15.014, -40892, 54.0%, , , , , , , , , , , , 
2026-02-24, 12:04:30, OK, 54%, 2.15, 4181, -40572, , 14.993, -40572, 54.0%, , , , , , , , , , , , 
2026-02-24, 12:05:30, OK, 53%, 2.17, 4149, -39005, , 14.962, -39005, 53.0%, , , , , , , , , , , , 
2026-02-24, 12:06:30, OK, 52%, 2.18, 4081, -40604, , 14.944, -40604, 52.0%, , , , , , , , , , , , 
2026-02-24, 12:07:30, OK, 51%, 2.15, 3940, -40284, , 14.924, -40284, 51.0%, , , , , , , , , , , , 
2026-02-24, 12:08:30, OK, 50%, 2.15, 3868, -41068, , 14.901, -41068, 50.0%, , , , , , , , , , , , 
2026-02-24, 12:09:30, OK, 49%, 2.02, 3565, -42666, , 14.872, -42666, 49.0%, , , , , , , , , , , , 
2026-02-24, 12:10:30, OK, 49%, 2.07, 3656, -41995, , 14.862, -41995, 48.0%, , , , , , , , , , , , 
2026-02-24, 12:11:30, OK, 48%, 2.13, 3679, -41755, , 14.843, -41755, 47.0%, , , , , , , , , , , , 
2026-02-24, 12:12:30, OK, 47%, 2.06, 3481, -39549, , 14.822, -39549, 47.0%, , , , , , , , , , , , 
2026-02-24, 12:13:30, OK, 46%, 2.15, 3557, -39325, , 14.812, -39325, 46.0%, , , , , , , , , , , , 
2026-02-24, 12:14:30, OK, 45%, 2.13, 3456, -40764, , 14.790, -40764, 45.0%, , , , , , , , , , , , 
2026-02-24, 12:15:30, OK, 44%, 1.91, 3023, -42602, , 14.754, -42602, 44.0%, , , , , , , , , , , , 
2026-02-24, 12:16:30, OK, 43%, 2.03, 3146, -43322, , 14.727, -43322, 43.0%, , , , , , , , , , , , 
2026-02-24, 12:17:30, OK, 42%, 2.04, 3085, -43338, , 14.728, -43338, 42.0%, , , , , , , , , , , , 
2026-02-24, 12:18:30, OK, 41%, 1.87, 2759, -43753, , 14.709, -43753, 41.0%, , , , , , , , , , , , 
2026-02-24, 12:19:30, OK, 40%, 2.05, 2956, -41195, , 14.700, -41195, 40.0%, , , , , , , , , , , , 
2026-02-24, 12:20:30, OK, 40%, 1.92, 2760, -41068, , 14.682, -41068, 39.0%, , , , , , , , , , , , 
2026-02-24, 12:21:30, OK, 38%, 1.92, 2625, -42986, , 14.652, -42986, 38.0%, , , , , , , , , , , , 
2026-02-24, 12:22:30, OK, 37%, 2.04, 2713, -42730, , 14.660, -42730, 37.0%, , , , , , , , , , , , 
2026-02-24, 12:23:30, OK, 36%, 1.93, 2504, -42171, , 14.650, -42171, 36.0%, , , , , , , , , , , , 
2026-02-24, 12:24:30, OK, 36%, 2.00, 2598, -40828, , 14.639, -40828, 36.0%, , , , , , , , , , , , 
2026-02-24, 12:25:30, OK, 35%, 2.05, 2587, -40268, , 14.620, -40268, 35.0%, , , , , , , , , , , , 
2026-02-24, 12:26:30, OK, 34%, 2.08, 2550, -41115, , 14.614, -41115, 34.0%, , , , , , , , , , , , 
2026-02-24, 12:27:30, OK, 33%, 1.94, 2303, -42282, , 14.581, -42282, 33.0%, , , , , , , , , , , , 
2026-02-24, 12:28:30, OK, 32%, 2.07, 2380, -42778, , 14.588, -42778, 32.0%, , , , , , , , , , , , 
2026-02-24, 12:29:30, OK, 31%, 2.08, 2316, -42922, , 14.564, -42922, 31.0%, , , , , , , , , , , , 
2026-02-24, 12:30:30, OK, 30%, 2.02, 2180, -36128, , 14.607, -36128, 30.0%, , , , , , , , , , , , 
2026-02-24, 12:31:30, OK, 29%, 2.32, 2421, -35440, , 14.599, -35440, 29.0%, , , , , , , , , , , , 
2026-02-24, 12:32:30, OK, 29%, 2.33, 2428, -35472, , 14.600, -35472, 29.0%, , , , , , , , , , , , 
2026-02-24, 12:33:30, OK, 28%, 2.35, 2372, -35265, , 14.589, -35265, 28.0%, , , , , , , , , , , , 
2026-02-24, 12:34:30, OK, 27%, 2.31, 2242, -35345, , 14.579, -35345, 27.0%, , , , , , , , , , , , 
2026-02-24, 12:35:30, OK, 26%, 2.32, 2174, -35265, , 14.568, -35265, 26.0%, , , , , , , , , , , , 
2026-02-24, 12:36:30, OK, 25%, 2.36, 2122, -35217, , 14.556, -35217, 25.0%, , , , , , , , , , , , 
2026-02-24, 12:37:30, OK, 25%, 2.30, 2067, -35488, , 14.546, -35488, 25.0%, , , , , , , , , , , , 
2026-02-24, 12:38:30, OK, 24%, 2.34, 2021, -35233, , 14.535, -35233, 24.0%, , , , , , , , , , , , 
2026-02-24, 12:39:30, OK, 23%, 2.31, 1910, -35281, , 14.519, -35281, 23.0%, , , , , , , , , , , , 
2026-02-24, 12:40:30, OK, 22%, 2.29, 1817, -35440, , 14.508, -35440, 22.0%, , , , , , , , , , , , 
2026-02-24, 12:41:30, OK, 21%, 2.31, 1746, -35680, , 14.477, -35680, 21.0%, , , , , , , , , , , , 
2026-02-24, 12:42:30, OK, 21%, 2.34, 1771, -35408, , 14.476, -35408, 21.0%, , , , , , , , , , , , 
2026-02-24, 12:43:30, OK, 20%, 2.36, 1697, -35233, , 14.468, -35233, 20.0%, , , , , , , , , , , , 
2026-02-24, 12:44:30, OK, 19%, 2.32, 1587, -35361, , 14.453, -35361, 19.0%, , , , , , , , , , , , 
2026-02-24, 12:45:30, OK, 19%, 2.34, 1601, -35217, , 14.436, -35217, 18.0%, , , , , , , , , , , , 
2026-02-24, 12:46:30, OK, 18%, 2.31, 1497, -35249, , 14.423, -35249, 18.0%, , , , , , , , , , , , 
2026-02-24, 12:47:30, OK, 17%, 2.35, 1437, -35472, , 14.390, -35472, 17.0%, , , , , , , , , , , , 
2026-02-24, 12:48:30, OK, 16%, 2.34, 1348, -35536, , 14.383, -35536, 16.0%, , , , , , , , , , , , 
2026-02-24, 12:49:30, OK, 15%, 2.34, 1264, -35680, , 14.357, -35680, 15.0%, , , , , , , , , , , , 
2026-02-24, 12:50:30, OK, 14%, 2.23, 1124, -36240, , 14.328, -36240, 14.0%, , , , , , , , , , , , 
2026-02-24, 12:51:30, OK, 14%, 2.33, 1175, -35648, , 14.318, -35648, 14.0%, , , , , , , , , , , , 
2026-02-24, 12:52:30, OK, 13%, 2.31, 1081, -35840, , 14.293, -35840, 13.0%, , , , , , , , , , , , 
2026-02-24, 12:53:30, OK, 12%, 2.32, 1004, -35728, , 14.272, -35728, 12.0%, , , , , , , , , , , , 
2026-02-24, 12:54:30, OK, 11%, 2.28, 904, -35904, , 14.196, -35904, 11.0%, , , , , , , , , , , , 
2026-02-24, 12:55:30, OK, 10%, 2.29, 823, -37167, , 14.210, -37167, 10.0%, , , , , , , , , , , , 
2026-02-24, 12:56:30, OK, 10%, 2.30, 827, -35920, , 14.185, -35920, 10.0%, , , , , , , , , , , , 
2026-02-24, 12:57:30, OK, 9%, 2.30, 745, -36016, , 14.167, -36016, 9.0%, , , , , , , , , , , , 
2026-02-24, 12:58:30, OK, 8%, 2.28, 657, -36176, , 14.142, -36176, 8.0%, , , , , , , , , , , , 
2026-02-24, 12:59:30, OK, 8%, 2.29, 659, -36240, , 14.112, -36240, 7.0%, , , , , , , , , , , , 
2026-02-24, 13:00:30, OK, 7%, 2.25, 568, -36288, , 14.082, -36288, 7.0%, , , , , , , , , , , , 
2026-02-24, 13:01:30, OK, 6%, 2.24, 484, -37071, , 14.055, -37071, 6.0%, , , , , , , , , , , , 
2026-02-24, 13:02:30, OK, 5%, 2.26, 406, -36272, , 14.033, -36272, 5.0%, , , , , , , , , , , , 
2026-02-24, 13:03:30, OK, 4%, 2.27, 327, -36448, , 13.999, -36448, 4.0%, , , , , , , , , , , , 
2026-02-24, 13:04:30, OK, 3%, 2.23, 241, -36448, , 13.940, -36448, 3.0%, , , , , , , , , , , , 
2026-02-24, 13:05:30, OK, 3%, 2.17, 234, -36911, , 13.911, -36911, 3.0%, , , , , , , , , , , , 
2026-02-24, 13:18:05, OK, 2%, 2.26, 163, -35904, , 13.899, -35904, 2.0%, , , , , , , , , , , , 
2026-02-24, 13:19:05, OK, 7%, 2.43, 612, 87875, , 15.965, 87875, 8.0%, , , , , , , , , , , , 
2026-02-24, 13:20:05, OK, 8%, 2.47, 712, 88306, , 16.039, 88306, 10.0%, , , , , , , , , , , , 
2026-02-24, 13:21:05, OK, 11%, 2.58, 1020, 89233, , 16.095, 89233, 12.0%, , , , , , , , , , , , 
2026-02-24, 13:22:05, OK, 12%, 2.62, 1133, 89425, , 16.145, 89425, 14.0%, , , , , , , , , , , , 
2026-02-24, 19:35:07, OK, 95%, 0.00, -1, 14179, , 17.428, 14179, 95.0%, , , , , , , , , , , , 
2026-02-24, 19:36:07, OK, 94%, 1.47, 4959, -33075, , 16.657, -33075, 94.0%, , , , , , , , , , , , 
2026-02-24, 19:37:07, OK, 94%, 2.19, 7407, -43849, , 16.559, -43849, 93.0%, , , , , , , , , , , , 
2026-02-24, 19:38:07, OK, 92%, 2.15, 7124, -39725, , 16.493, -39725, 92.0%, , , , , , , , , , , , 
2026-02-24, 19:39:07, OK, 92%, 1.89, 6274, -38094, , 16.445, -38094, 92.0%, , , , , , , , , , , , 
2026-02-24, 19:40:07, OK, 90%, 0.92, 2986, -84725, , 15.722, -84725, 90.0%, , , , , , , , , , , , 
2026-02-24, 19:41:07, OK, 89%, 0.98, 3150, -83271, , 15.722, -83271, 88.0%, , , , , , , , , , , , 
2026-02-24, 19:42:07, OK, 87%, 0.96, 3006, -84310, , 15.634, -84310, 87.0%, , , , , , , , , , , , 
2026-02-24, 19:43:07, OK, 85%, 0.96, 2943, -84294, , 15.604, -84294, 85.0%, , , , , , , , , , , , 
2026-02-24, 19:44:07, OK, 83%, 0.96, 2873, -84869, , 15.544, -84869, 83.0%, , , , , , , , , , , , 
2026-02-24, 19:45:07, OK, 81%, 0.96, 2792, -84438, , 15.500, -84438, 81.0%, , , , , , , , , , , , 
2026-02-24, 19:46:07, OK, 80%, 0.99, 2854, -82375, , 15.479, -82375, 79.0%, , , , , , , , , , , , 
2026-02-24, 19:47:07, OK, 78%, 0.98, 2761, -82775, , 15.366, -82775, 78.0%, , , , , , , , , , , , 
2026-02-24, 19:48:07, OK, 76%, 0.96, 2616, -84406, , 15.372, -84406, 76.0%, , , , , , , , , , , , 
2026-02-24, 19:49:07, OK, 75%, 0.98, 2635, -83846, , 15.296, -83846, 74.0%, , , , , , , , , , , , 
2026-02-24, 19:50:07, OK, 72%, 0.99, 2566, -81656, , 15.281, -81656, 72.0%, , , , , , , , , , , , 
2026-02-24, 19:51:07, OK, 70%, 0.97, 2438, -83303, , 15.223, -83303, 70.0%, , , , , , , , , , , , 
2026-02-24, 19:52:07, OK, 70%, 0.95, 2405, -83047, , 15.144, -83047, 68.0%, , , , , , , , , , , , 
2026-02-24, 19:53:07, OK, 66%, 0.97, 2304, -83047, , 15.105, -83047, 66.0%, , , , , , , , , , , , 
2026-02-24, 19:54:07, OK, 65%, 0.93, 2186, -87011, , 14.987, -87011, 65.0%, , , , , , , , , , , , 
2026-02-24, 19:55:07, OK, 63%, 0.97, 2196, -84933, , 14.962, -84933, 63.0%, , , , , , , , , , , , 
2026-02-24, 19:56:07, OK, 61%, 0.96, 2105, -84693, , 14.941, -84693, 61.0%, , , , , , , , , , , , 
2026-02-24, 19:57:07, OK, 59%, 0.95, 2014, -85637, , 14.872, -85637, 59.0%, , , , , , , , , , , , 
2026-02-24, 19:58:08, OK, 57%, 0.96, 1965, -85093, , 14.849, -85093, 57.0%, , , , , , , , , , , , 
2026-02-24, 19:59:08, OK, 55%, 0.96, 1905, -84581, , 14.810, -84581, 55.0%, , , , , , , , , , , , 
2026-02-24, 20:00:08, OK, 53%, 0.95, 1819, -85269, , 14.756, -85269, 53.0%, , , , , , , , , , , , 
2026-02-24, 20:01:08, OK, 52%, 0.95, 1778, -86132, , 14.704, -86132, 51.0%, , , , , , , , , , , , 
2026-02-24, 20:02:08, OK, 49%, 0.98, 1725, -86740, , 14.643, -86740, 49.0%, , , , , , , , , , , , 
2026-02-24, 20:03:08, OK, 48%, 0.98, 1701, -82679, , 14.629, -82679, 47.0%, , , , , , , , , , , , 
2026-02-24, 20:04:08, OK, 47%, 0.97, 1644, -84342, , 14.594, -84342, 46.0%, , , , , , , , , , , , 
2026-02-24, 20:05:08, OK, 44%, 0.98, 1557, -83782, , 14.538, -83782, 44.0%, , , , , , , , , , , , 
2026-02-24, 20:06:08, OK, 42%, 0.99, 1494, -83095, , 14.505, -83095, 42.0%, , , , , , , , , , , , 
2026-02-24, 20:07:08, OK, 40%, 0.97, 1401, -84581, , 14.446, -84581, 40.0%, , , , , , , , , , , , 
2026-02-24, 20:08:08, OK, 39%, 0.97, 1368, -83814, , 14.440, -83814, 38.0%, , , , , , , , , , , , 
2026-02-24, 20:09:08, OK, 36%, 0.96, 1244, -83926, , 14.409, -83926, 36.0%, , , , , , , , , , , , 
2026-02-24, 20:10:08, OK, 34%, 0.97, 1188, -83766, , 14.393, -83766, 34.0%, , , , , , , , , , , , 
2026-02-24, 20:11:08, OK, 32%, 0.96, 1107, -84565, , 14.333, -84565, 32.0%, , , , , , , , , , , , 
2026-02-24, 20:12:08, OK, 31%, 0.97, 1086, -83942, , 14.329, -83942, 31.0%, , , , , , , , , , , , 
2026-02-24, 20:13:08, OK, 29%, 1.74, 1812, -46854, , 14.639, -46854, 29.0%, , , , , , , , , , , , 
2026-02-24, 20:14:08, OK, 28%, 1.75, 1759, -46822, , 14.629, -46822, 28.0%, , , , , , , , , , , , 
2026-02-24, 20:15:08, OK, 27%, 1.68, 1635, -48693, , 14.610, -48693, 27.0%, , , , , , , , , , , , 
2026-02-24, 20:16:08, OK, 26%, 1.68, 1576, -48405, , 14.585, -48405, 26.0%, , , , , , , , , , , , 
2026-02-24, 20:17:08, OK, 25%, 1.66, 1494, -50100, , 14.562, -50100, 25.0%, , , , , , , , , , , , 
2026-02-24, 20:18:08, OK, 25%, 1.69, 1523, -49380, , 14.552, -49380, 24.0%, , , , , , , , , , , , 
2026-02-24, 20:19:08, OK, 24%, 1.56, 1348, -48581, , 14.537, -48581, 23.0%, , , , , , , , , , , , 
2026-02-24, 20:20:08, OK, 22%, 1.69, 1338, -48053, , 14.511, -48053, 22.0%, , , , , , , , , , , , 
2026-02-24, 20:21:08, OK, 21%, 1.67, 1265, -46503, , 14.512, -46503, 21.0%, , , , , , , , , , , , 
2026-02-24, 20:22:08, OK, 20%, 1.71, 1228, -49300, , 14.507, -49300, 20.0%, , , , , , , , , , , , 
2026-02-24, 20:23:08, OK, 19%, 1.70, 1165, -47718, , 14.467, -47718, 19.0%, , , , , , , , , , , , 
2026-02-24, 20:24:08, OK, 18%, 1.73, 1119, -48101, , 14.455, -48101, 18.0%, , , , , , , , , , , , 
2026-02-24, 20:25:08, OK, 16%, 1.72, 992, -47174, , 14.430, -47174, 16.0%, , , , , , , , , , , , 
2026-02-24, 20:26:08, OK, 16%, 1.72, 989, -47702, , 14.406, -47702, 15.0%, , , , , , , , , , , , 
2026-02-24, 20:27:08, OK, 14%, 1.68, 847, -48597, , 14.389, -48597, 14.0%, , , , , , , , , , , , 
2026-02-24, 20:28:08, OK, 13%, 1.57, 736, -47750, , 14.364, -47750, 13.0%, , , , , , , , , , , , 
2026-02-24, 20:29:08, OK, 12%, 1.62, 699, -49268, , 14.336, -49268, 12.0%, , , , , , , , , , , , 
2026-02-24, 20:30:08, OK, 11%, 1.60, 634, -56286, , 14.261, -56286, 11.0%, , , , , , , , , , , , 
2026-02-24, 20:31:08, OK, 10%, 1.62, 582, -52050, , 14.267, -52050, 10.0%, , , , , , , , , , , , 
