Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 16.361

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-21, 04:22:43, OK, 92%, 2.32, 7696, -38494, , 16.177, -38494, 92.0%, , , , , , , , , , , , 
2026-02-21, 04:23:43, OK, 92%, 2.10, 6950, -38206, , 16.155, -38206, 92.0%, , , , , , , , , , , , 
2026-02-21, 04:24:43, OK, 91%, 2.33, 7637, -36943, , 16.123, -36943, 91.0%, , , , , , , , , , , , 
2026-02-21, 04:25:43, OK, 90%, 2.24, 7253, -36160, , 16.099, -36160, 90.0%, , , , , , , , , , , , 
2026-02-21, 04:26:43, OK, 89%, 2.33, 7462, -35952, , 16.073, -35952, 89.0%, , , , , , , , , , , , 
2026-02-21, 04:27:43, OK, 88%, 2.30, 7278, -63096, , 15.782, -63096, 88.0%, , , , , , , , , , , , 
2026-02-21, 04:28:43, OK, 87%, 2.29, 7166, -39725, , 16.001, -39725, 87.0%, , , , , , , , , , , , 
2026-02-21, 04:29:43, OK, 86%, 2.05, 6352, -38718, , 15.969, -38718, 86.0%, , , , , , , , , , , , 
2026-02-21, 04:30:43, OK, 86%, 2.19, 6789, -40060, , 15.937, -40060, 86.0%, , , , , , , , , , , , 
2026-02-21, 04:31:43, OK, 85%, 2.28, 6967, -36863, , 15.916, -36863, 85.0%, , , , , , , , , , , , 
2026-02-21, 04:32:43, OK, 84%, 2.29, 6913, -37519, , 15.881, -37519, 84.0%, , , , , , , , , , , , 
2026-02-21, 04:33:43, OK, 83%, 2.11, 6302, -38542, , 15.856, -38542, 83.0%, , , , , , , , , , , , 
2026-02-21, 04:34:43, OK, 82%, 2.05, 6064, -39453, , 15.823, -39453, 82.0%, , , , , , , , , , , , 
2026-02-21, 04:35:43, OK, 81%, 2.25, 6556, -41707, , 15.792, -41707, 81.0%, , , , , , , , , , , , 
2026-02-21, 04:36:43, OK, 81%, 2.19, 6389, -37231, , 15.768, -37231, 80.0%, , , , , , , , , , , , 
2026-02-21, 04:37:43, OK, 80%, 2.19, 6297, -36991, , 15.742, -36991, 80.0%, , , , , , , , , , , , 
2026-02-21, 04:38:43, OK, 79%, 2.27, 6458, -38078, , 15.711, -38078, 79.0%, , , , , , , , , , , , 
2026-02-21, 04:39:43, OK, 78%, 2.09, 5880, -39053, , 15.681, -39053, 78.0%, , , , , , , , , , , , 
2026-02-21, 04:40:43, OK, 77%, 2.27, 6283, -39789, , 15.648, -39789, 77.0%, , , , , , , , , , , , 
2026-02-21, 04:41:43, OK, 76%, 2.25, 6165, -39565, , 15.627, -39565, 76.0%, , , , , , , , , , , , 
2026-02-21, 04:42:43, OK, 75%, 2.26, 6103, -40348, , 15.582, -40348, 75.0%, , , , , , , , , , , , 
2026-02-21, 04:43:43, OK, 74%, 2.20, 5865, -37103, , 15.569, -37103, 74.0%, , , , , , , , , , , , 
2026-02-21, 04:44:43, OK, 74%, 2.21, 5880, -36751, , 15.541, -36751, 74.0%, , , , , , , , , , , , 
2026-02-21, 04:45:43, OK, 73%, 2.25, 5912, -37838, , 15.512, -37838, 73.0%, , , , , , , , , , , , 
2026-02-21, 04:46:43, OK, 72%, 2.06, 5329, -39533, , 15.481, -39533, 72.0%, , , , , , , , , , , , 
2026-02-21, 04:47:43, OK, 71%, 2.05, 5238, -39021, , 15.458, -39021, 71.0%, , , , , , , , , , , , 
2026-02-21, 04:48:43, OK, 71%, 2.27, 5791, -37934, , 15.421, -37934, 70.0%, , , , , , , , , , , , 
2026-02-21, 04:49:43, OK, 69%, 2.24, 5570, -37007, , 15.397, -37007, 69.0%, , , , , , , , , , , , 
2026-02-21, 04:50:43, OK, 69%, 2.10, 5225, -39405, , 15.367, -39405, 68.0%, , , , , , , , , , , , 
2026-02-21, 04:51:43, OK, 68%, 2.15, 5252, -38414, , 15.347, -38414, 68.0%, , , , , , , , , , , , 
2026-02-21, 04:52:43, OK, 67%, 2.27, 5479, -39437, , 15.319, -39437, 67.0%, , , , , , , , , , , , 
2026-02-21, 04:53:43, OK, 66%, 2.03, 4832, -39709, , 15.287, -39709, 66.0%, , , , , , , , , , , , 
2026-02-21, 04:54:43, OK, 65%, 2.24, 5250, -38957, , 15.256, -38957, 65.0%, , , , , , , , , , , , 
2026-02-21, 04:55:43, OK, 64%, 2.17, 4998, -37583, , 15.231, -37583, 64.0%, , , , , , , , , , , , 
2026-02-21, 04:56:43, OK, 63%, 2.09, 4734, -39197, , 15.206, -39197, 63.0%, , , , , , , , , , , , 
2026-02-21, 04:57:43, OK, 63%, 2.26, 5118, -39117, , 15.181, -39117, 63.0%, , , , , , , , , , , , 
2026-02-21, 04:58:43, OK, 62%, 2.25, 5025, -39933, , 15.154, -39933, 62.0%, , , , , , , , , , , , 
2026-02-21, 04:59:43, OK, 61%, 2.02, 4425, -39901, , 15.129, -39901, 61.0%, , , , , , , , , , , , 
2026-02-21, 05:00:43, OK, 60%, 2.22, 4801, -39149, , 15.110, -39149, 60.0%, , , , , , , , , , , , 
2026-02-21, 05:01:43, OK, 60%, 2.11, 4559, -37455, , 15.092, -37455, 59.0%, , , , , , , , , , , , 
2026-02-21, 05:02:43, OK, 59%, 2.25, 4776, -37407, , 15.064, -37407, 58.0%, , , , , , , , , , , , 
2026-02-21, 05:03:43, OK, 58%, 2.10, 4378, -38590, , 15.046, -38590, 57.0%, , , , , , , , , , , , 
2026-02-21, 05:04:43, OK, 57%, 2.22, 4565, -39757, , 15.024, -39757, 57.0%, , , , , , , , , , , , 
2026-02-21, 05:05:43, OK, 56%, 2.01, 4056, -40748, , 14.942, -40748, 56.0%, , , , , , , , , , , , 
2026-02-21, 05:06:43, OK, 55%, 2.22, 4403, -38877, , 14.983, -38877, 55.0%, , , , , , , , , , , , 
2026-02-21, 05:07:43, OK, 54%, 2.14, 4151, -37694, , 14.963, -37694, 54.0%, , , , , , , , , , , , 
2026-02-21, 05:08:43, OK, 53%, 2.20, 4199, -38046, , 14.946, -38046, 53.0%, , , , , , , , , , , , 
2026-02-21, 05:09:43, OK, 52%, 2.21, 4145, -39293, , 14.928, -39293, 52.0%, , , , , , , , , , , , 
2026-02-21, 05:10:43, OK, 51%, 2.21, 4051, -40892, , 14.907, -40892, 51.0%, , , , , , , , , , , , 
2026-02-21, 05:11:43, OK, 50%, 2.00, 3605, -40620, , 14.886, -40620, 50.0%, , , , , , , , , , , , 
2026-02-21, 05:12:43, OK, 50%, 2.03, 3657, -40236, , 14.832, -40236, 50.0%, , , , , , , , , , , , 
2026-02-21, 05:13:43, OK, 49%, 2.04, 3599, -39485, , 14.853, -39485, 49.0%, , , , , , , , , , , , 
2026-02-21, 05:14:43, OK, 48%, 2.19, 3783, -39980, , 14.837, -39980, 48.0%, , , , , , , , , , , , 
2026-02-21, 05:15:43, OK, 47%, 2.06, 3488, -39869, , 14.819, -39869, 47.0%, , , , , , , , , , , , 
2026-02-21, 05:16:43, OK, 46%, 2.17, 3592, -40668, , 14.805, -40668, 46.0%, , , , , , , , , , , , 
2026-02-21, 05:17:43, OK, 45%, 2.16, 3502, -41387, , 14.789, -41387, 45.0%, , , , , , , , , , , , 
2026-02-21, 05:18:43, OK, 44%, 2.18, 3450, -47830, , 14.767, -47830, 44.0%, , , , , , , , , , , , 
2026-02-21, 05:19:43, OK, 43%, 2.16, 3349, -39693, , 14.761, -39693, 43.0%, , , , , , , , , , , , 
2026-02-21, 05:20:43, OK, 43%, 2.18, 3381, -38414, , 14.750, -38414, 42.0%, , , , , , , , , , , , 
2026-02-21, 05:21:43, OK, 42%, 2.17, 3274, -38606, , 14.732, -38606, 42.0%, , , , , , , , , , , , 
2026-02-21, 05:22:43, OK, 41%, 2.18, 3218, -41211, , 14.719, -41211, 41.0%, , , , , , , , , , , , 
2026-02-21, 05:23:43, OK, 40%, 2.18, 3140, -41419, , 14.696, -41419, 40.0%, , , , , , , , , , , , 
2026-02-21, 05:24:43, OK, 39%, 2.00, 2807, -40412, , 14.694, -40412, 39.0%, , , , , , , , , , , , 
2026-02-21, 05:25:43, OK, 38%, 2.07, 2828, -39165, , 14.684, -39165, 38.0%, , , , , , , , , , , , 
2026-02-21, 05:26:43, OK, 38%, 2.18, 2989, -38686, , 14.669, -38686, 37.0%, , , , , , , , , , , , 
2026-02-21, 05:27:43, OK, 36%, 2.19, 2844, -38814, , 14.657, -38814, 36.0%, , , , , , , , , , , , 
2026-02-21, 05:28:43, OK, 35%, 2.00, 2526, -40316, , 14.651, -40316, 35.0%, , , , , , , , , , , , 
2026-02-21, 05:29:43, OK, 35%, 1.96, 2469, -40780, , 14.640, -40780, 35.0%, , , , , , , , , , , , 
2026-02-21, 05:30:43, OK, 34%, 2.00, 2443, -41467, , 14.622, -41467, 34.0%, , , , , , , , , , , , 
2026-02-21, 05:31:43, OK, 33%, 2.01, 2385, -39549, , 14.613, -39549, 33.0%, , , , , , , , , , , , 
2026-02-21, 05:32:43, OK, 32%, 2.20, 2533, -38286, , 14.588, -38286, 32.0%, , , , , , , , , , , , 
2026-02-21, 05:33:43, OK, 31%, 2.18, 2432, -38622, , 14.312, -38622, 31.0%, , , , , , , , , , , , 
2026-02-21, 05:34:43, OK, 30%, 2.09, 2256, -34162, , 14.623, -34162, 30.0%, , , , , , , , , , , , 
2026-02-21, 05:35:43, OK, 29%, 2.41, 2512, -34146, , 14.619, -34146, 29.0%, , , , , , , , , , , , 
2026-02-21, 05:36:43, OK, 29%, 2.35, 2449, -35424, , 14.591, -35424, 29.0%, , , , , , , , , , , , 
2026-02-21, 05:37:43, OK, 28%, 2.31, 2333, -35345, , 14.583, -35345, 28.0%, , , , , , , , , , , , 
2026-02-21, 05:38:43, OK, 27%, 2.36, 2294, -35121, , 14.577, -35121, 27.0%, , , , , , , , , , , , 
2026-02-21, 05:39:43, OK, 27%, 2.36, 2290, -34961, , 14.562, -34961, 26.0%, , , , , , , , , , , , 
2026-02-21, 05:40:43, OK, 25%, 2.32, 2084, -35217, , 14.551, -35217, 25.0%, , , , , , , , , , , , 
2026-02-21, 05:41:43, OK, 25%, 2.31, 2082, -34929, , 14.542, -34929, 25.0%, , , , , , , , , , , , 
2026-02-21, 05:42:43, OK, 24%, 2.36, 2038, -34993, , 14.531, -34993, 24.0%, , , , , , , , , , , , 
2026-02-21, 05:43:43, OK, 23%, 2.30, 1908, -35089, , 14.517, -35089, 23.0%, , , , , , , , , , , , 
2026-02-21, 05:44:43, OK, 22%, 2.36, 1871, -35073, , 14.503, -35073, 22.0%, , , , , , , , , , , , 
2026-02-21, 05:45:43, OK, 21%, 2.33, 1765, -35121, , 14.491, -35121, 21.0%, , , , , , , , , , , , 
2026-02-21, 05:46:43, OK, 21%, 2.36, 1785, -35137, , 14.475, -35137, 21.0%, , , , , , , , , , , , 
2026-02-21, 05:47:43, OK, 20%, 2.36, 1696, -35105, , 14.460, -35105, 20.0%, , , , , , , , , , , , 
2026-02-21, 05:48:43, OK, 19%, 2.30, 1575, -35185, , 14.443, -35185, 19.0%, , , , , , , , , , , , 
2026-02-21, 05:49:43, OK, 18%, 2.35, 1524, -35217, , 14.424, -35217, 18.0%, , , , , , , , , , , , 
2026-02-21, 05:50:43, OK, 17%, 2.29, 1404, -35249, , 14.406, -35249, 17.0%, , , , , , , , , , , , 
2026-02-21, 05:51:43, OK, 17%, 2.28, 1397, -35169, , 14.376, -35169, 17.0%, , , , , , , , , , , , 
2026-02-21, 05:52:43, OK, 16%, 2.34, 1347, -35424, , 14.367, -35424, 16.0%, , , , , , , , , , , , 
2026-02-21, 05:53:43, OK, 15%, 2.28, 1233, -35424, , 14.341, -35424, 15.0%, , , , , , , , , , , , 
2026-02-21, 05:54:43, OK, 15%, 2.34, 1261, -35584, , 14.321, -35584, 14.0%, , , , , , , , , , , , 
2026-02-21, 05:55:43, OK, 13%, 2.32, 1086, -35568, , 14.296, -35568, 13.0%, , , , , , , , , , , , 
2026-02-21, 05:56:43, OK, 13%, 2.33, 1089, -35440, , 14.271, -35440, 13.0%, , , , , , , , , , , , 
2026-02-21, 05:57:43, OK, 12%, 2.32, 1004, -35600, , 14.245, -35600, 12.0%, , , , , , , , , , , , 
2026-02-21, 05:58:43, OK, 11%, 2.33, 921, -35552, , 14.219, -35552, 11.0%, , , , , , , , , , , , 
2026-02-21, 05:59:43, OK, 10%, 2.26, 815, -35760, , 14.194, -35760, 10.0%, , , , , , , , , , , , 
2026-02-21, 06:00:43, OK, 9%, 2.27, 734, -36144, , 14.169, -36144, 9.0%, , , , , , , , , , , , 
2026-02-21, 06:01:43, OK, 9%, 2.26, 733, -35824, , 14.146, -35824, 9.0%, , , , , , , , , , , , 
2026-02-21, 06:02:43, OK, 8%, 2.30, 663, -35920, , 14.124, -35920, 8.0%, , , , , , , , , , , , 
2026-02-21, 06:03:43, OK, 7%, 2.25, 568, -35904, , 14.095, -35904, 7.0%, , , , , , , , , , , , 
2026-02-21, 06:04:43, OK, 7%, 2.30, 580, -36112, , 14.071, -36112, 6.0%, , , , , , , , , , , , 
2026-02-21, 06:05:43, OK, 6%, 2.31, 498, -36192, , 14.036, -36192, 6.0%, , , , , , , , , , , , 
2026-02-21, 06:06:43, OK, 5%, 2.28, 411, -36032, , 14.001, -36032, 5.0%, , , , , , , , , , , , 
2026-02-21, 06:07:43, OK, 4%, 2.28, 329, -36256, , 13.958, -36256, 4.0%, , , , , , , , , , , , 
2026-02-21, 06:08:43, OK, 3%, 2.26, 244, -37231, , 13.902, -37231, 3.0%, , , , , , , , , , , , 
2026-02-21, 12:21:01, OK, 2%, 2.26, 163, -35696, , 13.834, -35696, 2.0%, , , , , , , , , , , , 
2026-02-21, 12:21:04, OK, 100%, 0.00, -1, 0, , 17.346, 0, 100.0%, , , , , , , , , , , , 
2026-02-21, 12:22:01, OK, 100%, 0.00, -1, 0, , 17.345, 0, 100.0%, , , , , , , , , , , , 
2026-02-21, 19:42:52, OK, 97%, 0.00, -1, 15458, , 17.431, 15458, 97.0%, , , , , , , , , , , , 
2026-02-21, 19:43:37, OK, 97%, 0.00, -1, 14835, , 17.426, 14835, 97.0%, , , , , , , , , , , , 
2026-02-21, 19:44:37, OK, 97%, 0.00, -1, -22428, , 16.489, -22428, 97.0%, , , , , , , , , , , , 
2026-02-21, 19:45:37, OK, 97%, 2.20, 7691, -38973, , 16.591, -38973, 97.0%, , , , , , , , , , , , 
2026-02-21, 19:46:37, OK, 96%, 1.69, 5839, -36863, , 16.513, -36863, 96.0%, , , , , , , , , , , , 
2026-02-21, 19:47:37, OK, 96%, 1.99, 6887, -48101, , 16.380, -48101, 95.0%, , , , , , , , , , , , 
2026-02-21, 19:48:37, OK, 95%, 2.24, 7652, -44201, , 16.436, -44201, 94.0%, , , , , , , , , , , , 
2026-02-21, 19:49:37, OK, 94%, 1.96, 6616, -43801, , 16.285, -43801, 93.0%, , , , , , , , , , , , 
2026-02-21, 19:50:37, OK, 92%, 2.16, 7167, -46535, , 16.381, -46535, 92.0%, , , , , , , , , , , , 
2026-02-21, 19:51:37, OK, 91%, 1.86, 6077, -45432, , 16.314, -45432, 91.0%, , , , , , , , , , , , 
2026-02-21, 19:52:37, OK, 91%, 2.15, 7044, -34401, , 16.331, -34401, 91.0%, , , , , , , , , , , , 
2026-02-21, 19:53:37, OK, 90%, 2.31, 7495, -35377, , 16.289, -35377, 90.0%, , , , , , , , , , , , 
2026-02-21, 19:54:37, OK, 89%, 2.25, 7204, -40508, , 16.105, -40508, 89.0%, , , , , , , , , , , , 
2026-02-21, 19:55:37, OK, 88%, 2.30, 7291, -37439, , 16.228, -37439, 88.0%, , , , , , , , , , , , 
2026-02-21, 19:56:37, OK, 88%, 2.29, 7239, -35440, , 16.199, -35440, 88.0%, , , , , , , , , , , , 
2026-02-21, 19:57:37, OK, 87%, 2.28, 7153, -44425, , 16.145, -44425, 87.0%, , , , , , , , , , , , 
2026-02-21, 19:58:37, OK, 86%, 2.27, 7027, -35952, , 16.116, -35952, 86.0%, , , , , , , , , , , , 
2026-02-21, 19:59:37, OK, 85%, 2.27, 6933, -35952, , 16.110, -35952, 85.0%, , , , , , , , , , , , 
2026-02-21, 20:00:37, OK, 84%, 2.08, 6294, -36144, , 16.065, -36144, 84.0%, , , , , , , , , , , , 
2026-02-21, 20:01:37, OK, 84%, 2.22, 6725, -36480, , 16.038, -36480, 83.0%, , , , , , , , , , , , 
2026-02-21, 20:02:37, OK, 83%, 2.16, 6446, -36016, , 16.012, -36016, 83.0%, , , , , , , , , , , , 
2026-02-21, 20:03:37, OK, 82%, 2.25, 6643, -35984, , 15.974, -35984, 82.0%, , , , , , , , , , , , 
2026-02-21, 20:04:37, OK, 82%, 2.08, 6151, -36160, , 15.947, -36160, 81.0%, , , , , , , , , , , , 
2026-02-21, 20:05:37, OK, 81%, 2.25, 6556, -36000, , 15.901, -36000, 80.0%, , , , , , , , , , , , 
2026-02-21, 20:06:37, OK, 80%, 2.22, 6396, -36176, , 15.892, -36176, 79.0%, , , , , , , , , , , , 
2026-02-21, 20:07:37, OK, 79%, 2.20, 6256, -37487, , 15.785, -37487, 79.0%, , , , , , , , , , , , 
2026-02-21, 20:08:37, OK, 78%, 2.09, 5878, -36144, , 15.827, -36144, 78.0%, , , , , , , , , , , , 
2026-02-21, 20:09:37, OK, 77%, 2.24, 6211, -36288, , 15.784, -36288, 77.0%, , , , , , , , , , , , 
2026-02-21, 20:10:37, OK, 76%, 2.23, 6092, -36304, , 15.773, -36304, 76.0%, , , , , , , , , , , , 
2026-02-21, 20:11:37, OK, 75%, 2.19, 5900, -36384, , 15.733, -36384, 75.0%, , , , , , , , , , , , 
2026-02-21, 20:12:37, OK, 75%, 2.22, 5991, -36496, , 15.709, -36496, 74.0%, , , , , , , , , , , , 
2026-02-21, 20:13:37, OK, 74%, 2.22, 5927, -36336, , 15.671, -36336, 74.0%, , , , , , , , , , , , 
2026-02-21, 20:14:37, OK, 74%, 2.14, 5706, -36799, , 15.635, -36799, 73.0%, , , , , , , , , , , , 
2026-02-21, 20:15:37, OK, 72%, 1.62, 4197, -36703, , 15.605, -36703, 72.0%, , , , , , , , , , , , 
2026-02-21, 20:16:37, OK, 71%, 2.21, 5644, -36591, , 15.585, -36591, 71.0%, , , , , , , , , , , , 
2026-02-21, 20:17:37, OK, 70%, 2.21, 5560, -36512, , 15.552, -36512, 70.0%, , , , , , , , , , , , 
2026-02-21, 20:18:37, OK, 70%, 1.91, 4808, -36927, , 15.517, -36927, 69.0%, , , , , , , , , , , , 
2026-02-21, 20:19:37, OK, 69%, 2.19, 5450, -36991, , 15.450, -36991, 69.0%, , , , , , , , , , , , 
2026-02-21, 20:20:37, OK, 68%, 2.19, 5357, -36895, , 15.447, -36895, 68.0%, , , , , , , , , , , , 
2026-02-21, 20:21:37, OK, 67%, 2.17, 5239, -36911, , 15.436, -36911, 67.0%, , , , , , , , , , , , 
2026-02-21, 20:22:37, OK, 66%, 2.19, 5197, -37119, , 15.412, -37119, 66.0%, , , , , , , , , , , , 
2026-02-21, 20:23:37, OK, 65%, 2.20, 5143, -36815, , 15.380, -36815, 65.0%, , , , , , , , , , , , 
2026-02-21, 20:24:37, OK, 65%, 1.59, 3719, -43242, , 15.260, -43242, 64.0%, , , , , , , , , , , , 
2026-02-21, 20:25:37, OK, 63%, 2.18, 4952, -37055, , 15.321, -37055, 63.0%, , , , , , , , , , , , 
2026-02-21, 20:26:37, OK, 63%, 2.13, 4837, -37007, , 15.287, -37007, 63.0%, , , , , , , , , , , , 
2026-02-21, 20:27:37, OK, 62%, 2.20, 4903, -36975, , 15.275, -36975, 62.0%, , , , , , , , , , , , 
2026-02-21, 20:28:37, OK, 61%, 2.21, 4849, -37934, , 15.241, -37934, 61.0%, , , , , , , , , , , , 
2026-02-21, 20:29:37, OK, 61%, 2.17, 4760, -37039, , 15.220, -37039, 60.0%, , , , , , , , , , , , 
2026-02-21, 20:30:37, OK, 59%, 2.19, 4654, -37503, , 15.204, -37503, 59.0%, , , , , , , , , , , , 
2026-02-21, 20:31:37, OK, 58%, 2.18, 4543, -37247, , 15.174, -37247, 58.0%, , , , , , , , , , , , 
2026-02-21, 20:32:37, OK, 58%, 2.18, 4561, -36815, , 15.142, -36815, 58.0%, , , , , , , , , , , , 
2026-02-21, 20:33:37, OK, 57%, 2.18, 4478, -36831, , 15.136, -36831, 57.0%, , , , , , , , , , , , 
2026-02-21, 20:34:37, OK, 56%, 1.85, 3727, -37279, , 15.108, -37279, 56.0%, , , , , , , , , , , , 
2026-02-21, 20:35:37, OK, 55%, 2.17, 4288, -37231, , 15.091, -37231, 55.0%, , , , , , , , , , , , 
2026-02-21, 20:36:37, OK, 54%, 2.16, 4201, -37023, , 15.076, -37023, 54.0%, , , , , , , , , , , , 
2026-02-21, 20:37:37, OK, 53%, 2.15, 4104, -37663, , 15.047, -37663, 53.0%, , , , , , , , , , , , 
2026-02-21, 20:38:37, OK, 53%, 2.09, 3984, -37407, , 15.038, -37407, 53.0%, , , , , , , , , , , , 
2026-02-21, 20:39:37, OK, 52%, 2.11, 3943, -37615, , 15.012, -37615, 52.0%, , , , , , , , , , , , 
2026-02-21, 20:40:37, OK, 51%, 2.14, 3932, -37694, , 14.995, -37694, 51.0%, , , , , , , , , , , , 
2026-02-21, 20:41:37, OK, 50%, 2.16, 3891, -37567, , 14.982, -37567, 50.0%, , , , , , , , , , , , 
2026-02-21, 20:42:37, OK, 49%, 2.12, 3734, -38334, , 14.959, -38334, 49.0%, , , , , , , , , , , , 
2026-02-21, 20:43:37, OK, 48%, 2.07, 3579, -37726, , 14.929, -37726, 48.0%, , , , , , , , , , , , 
2026-02-21, 20:44:37, OK, 47%, 2.11, 3568, -41819, , 14.847, -41819, 47.0%, , , , , , , , , , , , 
2026-02-21, 20:45:37, OK, 47%, 2.09, 3542, -38670, , 14.891, -38670, 46.0%, , , , , , , , , , , , 
2026-02-21, 20:46:37, OK, 46%, 2.05, 3388, -48709, , 14.804, -48709, 46.0%, , , , , , , , , , , , 
2026-02-21, 20:47:37, OK, 45%, 1.47, 2387, -54959, , 14.370, -54959, 45.0%, , , , , , , , , , , , 
2026-02-21, 20:48:37, OK, 43%, 1.48, 2290, -49172, , 14.727, -49172, 43.0%, , , , , , , , , , , , 
2026-02-21, 20:49:37, OK, 42%, 1.83, 2771, -41915, , 14.741, -41915, 42.0%, , , , , , , , , , , , 
2026-02-21, 20:50:37, OK, 41%, 1.92, 2833, -43657, , 14.743, -43657, 41.0%, , , , , , , , , , , , 
2026-02-21, 20:51:37, OK, 41%, 1.78, 2633, -41499, , 14.766, -41499, 40.0%, , , , , , , , , , , , 
2026-02-21, 20:52:37, OK, 40%, 1.92, 2770, -42091, , 14.754, -42091, 39.0%, , , , , , , , , , , , 
2026-02-21, 20:53:37, OK, 39%, 1.96, 2754, -41611, , 14.736, -41611, 38.0%, , , , , , , , , , , , 
2026-02-21, 20:54:37, OK, 38%, 1.93, 2640, -41483, , 14.728, -41483, 37.0%, , , , , , , , , , , , 
2026-02-21, 20:55:37, OK, 36%, 1.95, 2527, -41531, , 14.703, -41531, 36.0%, , , , , , , , , , , , 
2026-02-21, 20:56:37, OK, 36%, 1.96, 2542, -41387, , 14.696, -41387, 36.0%, , , , , , , , , , , , 
2026-02-21, 20:57:37, OK, 35%, 1.94, 2440, -41275, , 14.691, -41275, 35.0%, , , , , , , , , , , , 
2026-02-21, 20:58:37, OK, 34%, 1.91, 2341, -41323, , 14.663, -41323, 34.0%, , , , , , , , , , , , 
2026-02-21, 20:59:37, OK, 33%, 1.95, 2311, -41947, , 14.653, -41947, 33.0%, , , , , , , , , , , , 
2026-02-21, 21:00:37, OK, 32%, 1.56, 1799, -45815, , 14.593, -45815, 32.0%, , , , , , , , , , , , 
2026-02-21, 21:01:37, OK, 31%, 2.00, 2228, -41387, , 14.645, -41387, 31.0%, , , , , , , , , , , , 
2026-02-21, 21:02:37, OK, 30%, 1.79, 1930, -36048, , 14.675, -36048, 30.0%, , , , , , , , , , , , 
2026-02-21, 21:03:37, OK, 30%, 2.18, 2352, -37950, , 14.647, -37950, 29.0%, , , , , , , , , , , , 
2026-02-21, 21:04:37, OK, 28%, 2.13, 2146, -37471, , 14.636, -37471, 28.0%, , , , , , , , , , , , 
2026-02-21, 21:05:37, OK, 28%, 2.15, 2164, -37519, , 14.641, -37519, 27.0%, , , , , , , , , , , , 
2026-02-21, 21:06:37, OK, 27%, 2.18, 2117, -37007, , 14.623, -37007, 27.0%, , , , , , , , , , , , 
2026-02-21, 21:07:37, OK, 26%, 2.15, 2009, -42410, , 14.561, -42410, 26.0%, , , , , , , , , , , , 
2026-02-21, 21:08:37, OK, 25%, 2.19, 1973, -38590, , 14.543, -38590, 25.0%, , , , , , , , , , , , 
2026-02-21, 21:09:37, OK, 24%, 2.19, 1895, -36432, , 14.610, -36432, 24.0%, , , , , , , , , , , , 
2026-02-21, 21:10:37, OK, 23%, 2.24, 1854, -36352, , 14.598, -36352, 23.0%, , , , , , , , , , , , 
2026-02-21, 21:11:37, OK, 22%, 2.25, 1784, -35936, , 14.593, -35936, 22.0%, , , , , , , , , , , , 
2026-02-21, 21:12:37, OK, 22%, 2.21, 1748, -36496, , 14.580, -36496, 22.0%, , , , , , , , , , , , 
