Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.208

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-03-08, 12:25:28, OK, 25%, 2.29, 2062, -33954, , 14.585, -33954, 25.0%, , , , , , , , , , , , 
2026-03-08, 12:26:28, OK, 24%, 2.27, 1963, -33874, , 14.582, -33874, 24.0%, , , , , , , , , , , , 
2026-03-08, 12:27:28, OK, 23%, 2.30, 1907, -33906, , 14.572, -33906, 23.0%, , , , , , , , , , , , 
2026-03-08, 12:28:28, OK, 22%, 2.31, 1830, -33826, , 14.562, -33826, 22.0%, , , , , , , , , , , , 
2026-03-08, 12:29:28, OK, 22%, 2.30, 1821, -33938, , 14.546, -33938, 22.0%, , , , , , , , , , , , 
2026-03-08, 12:30:28, OK, 21%, 2.29, 1735, -34066, , 14.537, -34066, 21.0%, , , , , , , , , , , , 
2026-03-08, 12:31:28, OK, 20%, 2.31, 1664, -34034, , 14.529, -34034, 20.0%, , , , , , , , , , , , 
2026-03-08, 12:32:28, OK, 19%, 2.29, 1566, -33634, , 14.515, -33634, 19.0%, , , , , , , , , , , , 
2026-03-08, 12:33:28, OK, 18%, 2.31, 1496, -33778, , 14.501, -33778, 18.0%, , , , , , , , , , , , 
2026-03-08, 12:34:28, OK, 18%, 2.31, 1499, -33698, , 14.488, -33698, 18.0%, , , , , , , , , , , , 
2026-03-08, 12:35:28, OK, 17%, 2.28, 1397, -33922, , 14.471, -33922, 17.0%, , , , , , , , , , , , 
2026-03-08, 12:36:28, OK, 16%, 2.30, 1326, -33810, , 14.453, -33810, 16.0%, , , , , , , , , , , , 
2026-03-08, 12:37:28, OK, 15%, 2.29, 1238, -33954, , 14.440, -33954, 15.0%, , , , , , , , , , , , 
2026-03-08, 12:38:28, OK, 14%, 2.29, 1153, -34481, , 14.420, -34481, 14.0%, , , , , , , , , , , , 
2026-03-08, 12:39:28, OK, 14%, 2.21, 1116, -35153, , 14.388, -35153, 14.0%, , , , , , , , , , , , 
2026-03-08, 12:40:28, OK, 13%, 2.22, 1038, -35073, , 14.368, -35073, 13.0%, , , , , , , , , , , , 
2026-03-08, 12:41:28, OK, 12%, 2.22, 957, -35408, , 14.341, -35408, 12.0%, , , , , , , , , , , , 
2026-03-08, 12:42:28, OK, 11%, 2.24, 887, -35137, , 14.320, -35137, 11.0%, , , , , , , , , , , , 
2026-03-08, 12:43:28, OK, 10%, 2.23, 804, -35361, , 14.297, -35361, 10.0%, , , , , , , , , , , , 
2026-03-08, 12:44:28, OK, 9%, 2.24, 726, -35408, , 14.272, -35408, 9.0%, , , , , , , , , , , , 
2026-03-08, 12:45:28, OK, 9%, 2.18, 707, -35504, , 14.246, -35504, 9.0%, , , , , , , , , , , , 
2026-03-08, 12:46:28, OK, 8%, 2.20, 633, -35424, , 14.219, -35424, 8.0%, , , , , , , , , , , , 
2026-03-08, 12:47:28, OK, 7%, 2.19, 553, -35504, , 14.196, -35504, 7.0%, , , , , , , , , , , , 
2026-03-08, 12:48:28, OK, 6%, 2.19, 472, -34721, , 14.185, -34721, 6.0%, , , , , , , , , , , , 
2026-03-08, 12:49:28, OK, 6%, 2.25, 485, -34609, , 14.152, -34609, 6.0%, , , , , , , , , , , , 
2026-03-08, 12:50:28, OK, 5%, 2.13, 383, -35680, , 14.122, -35680, 5.0%, , , , , , , , , , , , 
2026-03-08, 12:51:28, OK, 4%, 2.16, 311, -35872, , 14.098, -35872, 4.0%, , , , , , , , , , , , 
2026-03-08, 12:52:28, OK, 3%, 2.06, 223, -36176, , 14.065, -36176, 3.0%, , , , , , , , , , , , 
2026-03-08, 13:57:56, OK, 2%, 2.17, 156, -36416, , 14.042, -36416, 2.0%, , , , , , , , , , , , 
2026-03-08, 17:25:18, OK, 100%, 0.00, -1, 0, , 17.344, 0, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:26:18, OK, 100%, 1.32, 4768, -36831, , 16.733, -36831, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:27:18, OK, 100%, 1.97, 7086, -36543, , 16.695, -36543, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:28:18, OK, 100%, 2.03, 7311, -31604, , 16.728, -31604, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:29:18, OK, 100%, 2.40, 8643, -32163, , 16.705, -32163, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:30:18, OK, 100%, 2.39, 8613, -31716, , 16.675, -31716, 100.0%, , , , , , , , , , , , 
2026-03-08, 17:31:18, OK, 99%, 2.44, 8692, -31588, , 16.646, -31588, 99.0%, , , , , , , , , , , , 
2026-03-08, 17:32:18, OK, 99%, 2.46, 8778, -32675, , 16.619, -32675, 99.0%, , , , , , , , , , , , 
2026-03-08, 17:33:18, OK, 98%, 2.37, 8356, -31604, , 16.587, -31604, 98.0%, , , , , , , , , , , , 
2026-03-08, 17:34:18, OK, 97%, 2.50, 8718, -35329, , 16.557, -35329, 97.0%, , , , , , , , , , , , 
2026-03-08, 17:35:18, OK, 96%, 2.51, 8672, -31668, , 16.537, -31668, 96.0%, , , , , , , , , , , , 
2026-03-08, 17:36:18, OK, 96%, 2.44, 8436, -33538, , 16.513, -33538, 95.0%, , , , , , , , , , , , 
2026-03-08, 17:37:18, OK, 95%, 2.46, 8428, -36607, , 16.444, -36607, 95.0%, , , , , , , , , , , , 
2026-03-08, 17:38:18, OK, 94%, 2.13, 7222, -33346, , 16.431, -33346, 94.0%, , , , , , , , , , , , 
2026-03-08, 17:39:18, OK, 93%, 2.53, 8470, -31556, , 16.419, -31556, 93.0%, , , , , , , , , , , , 
2026-03-08, 17:40:18, OK, 93%, 2.25, 7539, -31860, , 16.376, -31860, 92.0%, , , , , , , , , , , , 
2026-03-08, 17:41:18, OK, 91%, 2.29, 7507, -33538, , 16.340, -33538, 91.0%, , , , , , , , , , , , 
2026-03-08, 17:42:18, OK, 91%, 2.35, 7689, -34881, , 16.300, -34881, 91.0%, , , , , , , , , , , , 
2026-03-08, 17:43:18, OK, 90%, 2.37, 7670, -32147, , 16.297, -32147, 90.0%, , , , , , , , , , , , 
2026-03-08, 17:44:18, OK, 89%, 2.36, 7571, -35888, , 16.143, -35888, 89.0%, , , , , , , , , , , , 
2026-03-08, 17:45:18, OK, 88%, 2.14, 6767, -46599, , 16.136, -46599, 88.0%, , , , , , , , , , , , 
2026-03-08, 17:46:18, OK, 87%, 2.31, 7238, -33682, , 16.176, -33682, 87.0%, , , , , , , , , , , , 
2026-03-08, 17:47:18, OK, 86%, 1.38, 4262, -65590, , 15.821, -65590, 86.0%, , , , , , , , , , , , 
2026-03-08, 17:48:18, OK, 84%, 1.92, 5791, -38270, , 15.971, -38270, 84.0%, , , , , , , , , , , , 
2026-03-08, 17:49:18, OK, 84%, 1.85, 5598, -43673, , 15.984, -43673, 83.0%, , , , , , , , , , , , 
2026-03-08, 17:50:18, OK, 82%, 2.06, 6087, -37663, , 15.985, -37663, 82.0%, , , , , , , , , , , , 
2026-03-08, 17:51:18, OK, 82%, 2.19, 6462, -35792, , 15.961, -35792, 81.0%, , , , , , , , , , , , 
2026-03-08, 17:52:18, OK, 81%, 1.50, 4364, -40124, , 15.595, -40124, 81.0%, , , , , , , , , , , , 
2026-03-08, 17:53:18, OK, 80%, 1.73, 4979, -34034, , 15.932, -34034, 80.0%, , , , , , , , , , , , 
2026-03-08, 17:54:18, OK, 79%, 2.29, 6508, -34018, , 15.903, -34018, 79.0%, , , , , , , , , , , , 
2026-03-08, 17:55:18, OK, 79%, 2.29, 6511, -33858, , 15.850, -33858, 78.0%, , , , , , , , , , , , 
2026-03-08, 17:56:18, OK, 77%, 2.22, 6161, -33858, , 15.849, -33858, 77.0%, , , , , , , , , , , , 
2026-03-08, 17:57:18, OK, 77%, 2.30, 6388, -33810, , 15.830, -33810, 76.0%, , , , , , , , , , , , 
2026-03-08, 17:58:18, OK, 75%, 1.86, 5030, -43242, , 15.746, -43242, 75.0%, , , , , , , , , , , , 
2026-03-08, 17:59:18, OK, 75%, 2.08, 5626, -43737, , 15.697, -43737, 75.0%, , , , , , , , , , , , 
2026-03-08, 18:00:18, OK, 74%, 2.00, 5331, -33234, , 15.734, -33234, 74.0%, , , , , , , , , , , , 
2026-03-08, 18:01:18, OK, 73%, 1.72, 4529, -36591, , 15.609, -36591, 73.0%, , , , , , , , , , , , 
2026-03-08, 18:02:18, OK, 72%, 2.37, 6136, -33458, , 15.681, -33458, 72.0%, , , , , , , , , , , , 
2026-03-08, 18:03:18, OK, 71%, 2.35, 6005, -34625, , 15.659, -34625, 71.0%, , , , , , , , , , , , 
2026-03-08, 18:04:18, OK, 70%, 2.11, 5318, -35680, , 15.472, -35680, 70.0%, , , , , , , , , , , , 
2026-03-08, 18:05:18, OK, 70%, 2.08, 5247, -34034, , 15.598, -34034, 70.0%, , , , , , , , , , , , 
2026-03-08, 18:06:18, OK, 69%, 2.31, 5732, -33122, , 15.566, -33122, 69.0%, , , , , , , , , , , , 
2026-03-08, 18:07:18, OK, 68%, 2.02, 4943, -35424, , 15.488, -35424, 68.0%, , , , , , , , , , , , 
2026-03-08, 18:08:18, OK, 67%, 2.19, 5282, -38190, , 15.504, -38190, 67.0%, , , , , , , , , , , , 
2026-03-08, 18:09:18, OK, 66%, 2.29, 5430, -33618, , 15.488, -33618, 66.0%, , , , , , , , , , , , 
2026-03-08, 18:10:18, OK, 66%, 2.09, 4955, -37647, , 15.453, -37647, 65.0%, , , , , , , , , , , , 
2026-03-08, 18:11:18, OK, 65%, 2.27, 5303, -36847, , 15.423, -36847, 64.0%, , , , , , , , , , , , 
2026-03-08, 18:12:18, OK, 64%, 2.15, 4954, -34194, , 15.397, -34194, 64.0%, , , , , , , , , , , , 
2026-03-08, 18:13:18, OK, 63%, 2.30, 5226, -34098, , 15.371, -34098, 63.0%, , , , , , , , , , , , 
2026-03-08, 18:14:18, OK, 62%, 2.30, 5131, -34178, , 15.353, -34178, 62.0%, , , , , , , , , , , , 
2026-03-08, 18:15:18, OK, 61%, 2.28, 5004, -34849, , 15.320, -34849, 61.0%, , , , , , , , , , , , 
2026-03-08, 18:16:18, OK, 60%, 2.30, 4975, -34289, , 15.302, -34289, 60.0%, , , , , , , , , , , , 
2026-03-08, 18:17:18, OK, 59%, 2.33, 4957, -33794, , 15.273, -33794, 59.0%, , , , , , , , , , , , 
2026-03-08, 18:18:18, OK, 59%, 2.31, 4917, -34018, , 15.240, -34018, 59.0%, , , , , , , , , , , , 
2026-03-08, 18:19:18, OK, 58%, 2.13, 4446, -34305, , 15.222, -34305, 58.0%, , , , , , , , , , , , 
2026-03-08, 18:20:18, OK, 57%, 2.27, 4655, -34018, , 15.203, -34018, 57.0%, , , , , , , , , , , , 
2026-03-08, 18:21:18, OK, 56%, 1.81, 3644, -38366, , 15.126, -38366, 56.0%, , , , , , , , , , , , 
2026-03-08, 18:22:18, OK, 56%, 2.03, 4089, -34641, , 15.153, -34641, 55.0%, , , , , , , , , , , , 
2026-03-08, 18:23:18, OK, 55%, 2.07, 4100, -34785, , 15.119, -34785, 54.0%, , , , , , , , , , , , 
2026-03-08, 18:24:18, OK, 54%, 2.27, 4408, -34673, , 15.033, -34673, 53.0%, , , , , , , , , , , , 
2026-03-08, 18:25:18, OK, 53%, 2.29, 4368, -34449, , 15.044, -34449, 53.0%, , , , , , , , , , , , 
2026-03-08, 18:38:42, OK, 48%, 2.56, 4428, -41819, , 14.915, -41819, 48.0%, , , , , , , , , , , , 
2026-03-08, 18:39:42, OK, 48%, 1.96, 3382, -32339, , 15.045, -32339, 47.0%, , , , , , , , , , , , 
2026-03-08, 18:40:42, OK, 46%, 2.57, 4259, -30709, , 15.043, -30709, 46.0%, , , , , , , , , , , , 
2026-03-08, 18:41:42, OK, 46%, 2.38, 3939, -38510, , 14.968, -38510, 46.0%, , , , , , , , , , , , 
2026-03-08, 18:42:42, OK, 45%, 2.31, 3736, -33027, , 14.991, -33027, 45.0%, , , , , , , , , , , , 
2026-03-08, 18:43:42, OK, 44%, 2.45, 3876, -51379, , 14.918, -51379, 44.0%, , , , , , , , , , , , 
2026-03-08, 18:44:42, OK, 44%, 2.76, 4370, -33011, , 14.972, -33011, 43.0%, , , , , , , , , , , , 
2026-03-08, 18:45:42, OK, 43%, 2.68, 4154, -30581, , 14.969, -30581, 43.0%, , , , , , , , , , , , 
2026-03-08, 18:46:42, OK, 42%, 2.75, 4164, -30309, , 14.936, -30309, 42.0%, , , , , , , , , , , , 
2026-03-08, 18:47:42, OK, 41%, 1.91, 2820, -44696, , 14.829, -44696, 41.0%, , , , , , , , , , , , 
2026-03-08, 18:48:42, OK, 40%, 2.60, 3746, -33075, , 14.906, -33075, 40.0%, , , , , , , , , , , , 
2026-03-08, 18:49:42, OK, 39%, 0.93, 1304, -85029, , 14.584, -85029, 39.0%, , , , , , , , , , , , 
2026-03-08, 18:50:42, OK, 39%, 2.51, 3523, -34433, , 14.790, -34433, 39.0%, , , , , , , , , , , , 
2026-03-08, 18:51:42, OK, 38%, 2.56, 3505, -29558, , 14.891, -29558, 38.0%, , , , , , , , , , , , 
2026-03-08, 18:52:42, OK, 38%, 2.48, 3398, -29110, , 14.864, -29110, 37.0%, , , , , , , , , , , , 
2026-03-08, 18:53:42, OK, 37%, 2.12, 2822, -30980, , 14.862, -30980, 37.0%, , , , , , , , , , , , 
2026-03-08, 18:54:42, OK, 36%, 2.10, 2717, -33170, , 14.848, -33170, 36.0%, , , , , , , , , , , , 
2026-03-08, 18:55:42, OK, 35%, 2.34, 2943, -32131, , 14.825, -32131, 35.0%, , , , , , , , , , , , 
2026-03-08, 18:56:42, OK, 35%, 2.40, 3026, -67924, , 14.503, -67924, 34.0%, , , , , , , , , , , , 
2026-03-08, 18:57:42, OK, 34%, 1.26, 1538, -39629, , 14.684, -39629, 33.0%, , , , , , , , , , , , 
2026-03-08, 18:58:42, OK, 32%, 1.93, 2219, -36048, , 14.622, -36048, 32.0%, , , , , , , , , , , , 
2026-03-08, 18:59:42, OK, 31%, 1.96, 2183, -36607, , 14.707, -36607, 31.0%, , , , , , , , , , , , 
2026-03-08, 19:00:42, OK, 30%, 2.09, 2252, -33234, , 14.717, -33234, 30.0%, , , , , , , , , , , , 
2026-03-08, 19:01:42, OK, 30%, 2.22, 2402, -34034, , 14.729, -34034, 30.0%, , , , , , , , , , , , 
2026-03-08, 19:02:42, OK, 29%, 2.26, 2361, -32547, , 14.745, -32547, 29.0%, , , , , , , , , , , , 
2026-03-08, 19:03:42, OK, 28%, 2.52, 2541, -31076, , 14.720, -31076, 28.0%, , , , , , , , , , , , 
2026-03-08, 19:04:42, OK, 27%, 2.92, 2838, -27048, , 14.707, -27048, 27.0%, , , , , , , , , , , , 
2026-03-08, 19:05:42, OK, 27%, 2.60, 2523, -28343, , 14.735, -28343, 27.0%, , , , , , , , , , , , 
2026-03-08, 19:06:42, OK, 26%, 2.36, 2205, -29701, , 14.704, -29701, 26.0%, , , , , , , , , , , , 
2026-03-08, 19:07:42, OK, 25%, 2.32, 2084, -29414, , 14.695, -29414, 25.0%, , , , , , , , , , , , 
2026-03-08, 19:08:42, OK, 25%, 2.59, 2333, -31652, , 14.671, -31652, 25.0%, , , , , , , , , , , , 
2026-03-08, 19:09:42, OK, 24%, 2.32, 2007, -29925, , 14.679, -29925, 24.0%, , , , , , , , , , , , 
2026-03-08, 19:10:42, OK, 23%, 2.51, 2076, -30117, , 14.679, -30117, 23.0%, , , , , , , , , , , , 
2026-03-08, 19:11:42, OK, 22%, 2.43, 1925, -30037, , 14.658, -30037, 22.0%, , , , , , , , , , , , 
2026-03-08, 19:12:42, OK, 22%, 2.61, 2066, -31748, , 14.652, -31748, 22.0%, , , , , , , , , , , , 
2026-03-08, 19:13:42, OK, 21%, 2.45, 1851, -31700, , 14.642, -31700, 21.0%, , , , , , , , , , , , 
2026-03-08, 19:14:42, OK, 21%, 2.21, 1668, -31332, , 14.617, -31332, 20.0%, , , , , , , , , , , , 
2026-03-08, 19:15:42, OK, 20%, 2.39, 1718, -30709, , 14.630, -30709, 19.0%, , , , , , , , , , , , 
2026-03-08, 19:16:42, OK, 19%, 2.37, 1623, -30677, , 14.611, -30677, 19.0%, , , , , , , , , , , , 
2026-03-08, 19:17:42, OK, 18%, 2.50, 1617, -34705, , 14.571, -34705, 18.0%, , , , , , , , , , , , 
2026-03-08, 19:18:42, OK, 17%, 2.29, 1400, -34977, , 14.569, -34977, 17.0%, , , , , , , , , , , , 
